% Model,MFT_3_4_1.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 6.1.0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Apr 23 2024, 02:05",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Table,Table 4 - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% hw1 (mm),hw2 (mm),dw1 (mm),dw2 (mm),lcs (mm),dcs (mm),dww_ii_x (mm),dww_oo_x (mm),dww_x (mm),lcore_x1 (mm),lcore_x2 (mm),lcore_y1 (mm),lcore_y2 (mm),dc2c (mm),dsm_i (mm),Nlayer_analysis_i,thick_first_layer_i,thick_first_layer_o,Nlayer_analysis_o,dsm_o (mm),freq,mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J)
65,55,0.2,0.3,36,8,0.3,0.3,3,3,5,3.5,6,0,1,1,0.1,0.1,2,1,10,0.000161971,0.000165857,0.000175305,0,0,0,0.000229579,0.000210104,0.000200548,0.000202723,0,0,1.43437E-08,1.32142E-08,1.07746E-08,0,0,0,2.12532E-08,2.67486E-08,3.02989E-08,3.17225E-08,0,0
30,30,0.3,0.2,74,22,0.1,0.1,5.5,3.5,5.5,4,6,0,1,2,0.1,0.1,1,1,10,0.000597548,0.000596516,0.000614815,0,0,0,0.000964814,0.000967237,0.000972946,0.000983275,0,0,9.48824E-08,9.2381E-08,8.52818E-08,0,0,0,1.07017E-07,1.16203E-07,1.21734E-07,1.23535E-07,0,0
35,30,0.3,0.1,28,16,0.3,0.3,0.5,1,3.5,3,6,0,1,2,0.1,0.1,1,1,10,0.000211345,0.000223113,0.000272696,0,0,0,0.000788326,0.000806605,0.000824892,0.00084222,0,0,1.1664E-08,9.05728E-09,3.06872E-09,0,0,0,9.60874E-09,1.57974E-08,1.98183E-08,2.16114E-08,0,0
25,20,0.3,0.3,28,14,0.2,0.1,3.5,4,6,1,6,0,1,2,0.1,0.1,2,1,10,0.000343495,0.000345346,0.000364026,0,0,0,0.000640443,0.000621201,0.000614384,0.00062159,0,0,4.08103E-08,3.84427E-08,3.25191E-08,0,0,0,6.42913E-08,7.37463E-08,7.92755E-08,8.06896E-08,0,0
60,55,0.3,0.2,78,12,0.1,0.2,2,1.5,3,4,4,0,1,2,0.1,0.1,1,1,10,0.00020544,0.000218637,0.000229436,0,0,0,0.000420633,0.000408181,0.000402263,0.000403559,0,0,1.94342E-08,1.77269E-08,1.42596E-08,0,0,0,2.27245E-08,2.85988E-08,3.24041E-08,3.40767E-08,0,0
55,50,0.3,0.1,66,38,0.2,0.1,2,1,3,1.5,5.5,0,1,2,0.1,0.1,1,1,10,0.000308214,0.000316397,0.000347375,0,0,0,0.00108066,0.00108563,0.00109088,0.00109653,0,0,2.83552E-08,2.53249E-08,1.87397E-08,0,0,0,3.54524E-08,3.96832E-08,4.23805E-08,4.35366E-08,0,0
20,20,0.2,0.2,20,24,0.1,0.3,1.5,3.5,5.5,1,6,0,1,1,0.1,0.1,1,1,10,0.000715153,0.000722204,0.000738965,0,0,0,0.000792573,0.000795603,0.000809262,0.000826929,0,0,3.85239E-08,3.65139E-08,3.15752E-08,0,0,0,1.77075E-08,3.11252E-08,3.95797E-08,4.29976E-08,0,0
60,40,0.2,0.3,40,18,0.1,0.2,4.5,4,4.5,1,3.5,0,1,1,0.1,0.1,2,1,10,0.000264248,0.000269872,0.000286368,0,0,0,0.00042048,0.000406591,0.000404735,0.000418986,0,0,2.51882E-08,2.39951E-08,2.1454E-08,0,0,0,6.26571E-08,7.07193E-08,7.55213E-08,7.67994E-08,0,0
50,45,0.3,0.2,30,40,0.2,0.2,1,1.5,3,2.5,3,0,1,2,0.1,0.1,1,1,10,0.000271061,0.000285883,0.000336041,0,0,0,0.000523384,0.000507643,0.000501178,0.000504198,0,0,1.96158E-08,1.7023E-08,1.11491E-08,0,0,0,1.43489E-08,2.17073E-08,2.64345E-08,2.84709E-08,0,0
45,40,0.3,0.1,56,36,0.1,0.2,5.5,3.5,4,3,3.5,0,1,2,0.1,0.1,1,1,10,0.000389769,0.000392559,0.000415109,0,0,0,0.0014669,0.0014811,0.00149341,0.0015046,0,0,6.83679E-08,6.60397E-08,6.04563E-08,0,0,0,9.59311E-08,1.03383E-07,1.07892E-07,1.09425E-07,0,0
45,30,0.3,0.2,64,22,0.2,0.3,5.5,2.5,4.5,1.5,4,0,1,2,0.1,0.1,1,1,10,0.000309607,0.000317697,0.00035973,0,0,0,0.000984067,0.000998683,0.00101519,0.00103708,0,0,5.68336E-08,5.40094E-08,4.74161E-08,0,0,0,1.15846E-07,1.28896E-07,1.36392E-07,1.38083E-07,0,0
