% Model,MFT_3_6_1.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 6.1.0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Apr 27 2024, 17:02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Table,Table 4 - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% hw1 (mm),hw2 (mm),dw1 (mm),dw2 (mm),lcs (mm),dcs (mm),dww_ii_x (mm),dww_oo_x (mm),dww_x (mm),lcore_x1 (mm),lcore_x2 (mm),lcore_y1 (mm),lcore_y2 (mm),dc2c (mm),dsm_i (mm),Nlayer_analysis_i,thick_first_layer_i,thick_first_layer_o,Nlayer_analysis_o,dsm_o (mm),freq,mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J)
55,50,0.3,0.3,42,32,0.3,0.2,1,1,3,2.5,5.5,0,1,2,0.1,0.1,2,1,10,0.000234328,0.000241101,0.00026588,0,0,0,0.000440309,0.000395574,0.000362751,0.000341995,0.000333707,0.000340205,2.32061E-08,2.04831E-08,1.45711E-08,0,0,0,1.00847E-08,2.33824E-08,3.39946E-08,4.18608E-08,4.6861E-08,4.87838E-08
40,25,0.3,0.2,38,10,0.2,0.2,1.5,2,5,2.5,5.5,0,1,2,0.1,0.1,1,1,10,0.000201859,0.000217756,0.000299454,0,0,0,0.000594921,0.000606671,0.000620955,0.000637513,0.000656418,0.00067938,1.56736E-08,1.364E-08,8.16049E-09,0,0,0,4.06057E-08,5.2257E-08,6.13709E-08,6.78557E-08,7.15486E-08,7.22565E-08
40,30,0.1,0.3,70,24,0.2,0.2,3.5,4,3.5,2.5,5.5,0,1,1,0.1,0.1,2,1,10,0.00110388,0.00111007,0.00111914,0,0,0,0.000900134,0.000846483,0.000812996,0.00080121,0.000815364,0.000863399,5.31792E-08,5.10003E-08,4.63517E-08,0,0,0,1.02522E-07,1.26284E-07,1.44671E-07,1.57689E-07,1.65015E-07,1.65893E-07
30,25,0.2,0.2,70,14,0.3,0.1,0.5,4,4,3.5,3.5,0,1,1,0.1,0.1,1,1,10,0.000627947,0.000640051,0.000685396,0,0,0,0.000895944,0.000890385,0.000891276,0.000897379,0.000907851,0.000923314,2.14504E-08,1.70875E-08,7.58252E-09,0,0,0,2.58559E-08,4.08395E-08,5.26147E-08,6.11392E-08,6.63283E-08,6.80885E-08
60,60,0.2,0.1,78,8,0.3,0.1,1,4,4,1,4,0,1,1,0.1,0.1,1,1,10,0.000304778,0.000308797,0.00032701,0,0,0,0.000643512,0.00064652,0.000650279,0.000654441,0.000658907,0.000663624,1.3493E-08,1.1448E-08,7.06402E-09,0,0,0,1.63025E-08,2.08496E-08,2.44729E-08,2.71674E-08,2.8925E-08,2.97396E-08
35,35,0.2,0.3,60,26,0.1,0.3,1.5,2.5,4,3.5,4,0,1,1,0.1,0.1,2,1,10,0.000617298,0.000619859,0.000626097,0,0,0,0.000614157,0.000558035,0.000527442,0.000512252,0.000508882,0.000517183,4.64323E-08,4.44058E-08,3.97977E-08,0,0,0,3.61557E-09,2.81479E-08,4.7578E-08,6.19931E-08,7.1255E-08,7.50592E-08
55,35,0.2,0.3,80,20,0.2,0.1,0.5,4,5,2.5,3.5,0,1,1,0.1,0.1,2,1,10,0.000493537,0.00051801,0.000618975,0,0,0,0.000666987,0.000614397,0.000579225,0.00056074,0.000559761,0.000578781,1.51681E-08,1.18549E-08,4.18882E-09,0,0,0,2.63495E-08,4.3371E-08,5.67842E-08,6.65494E-08,7.24988E-08,7.43116E-08
70,60,0.3,0.1,66,34,0.3,0.2,0.5,2.5,3,2.5,4.5,0,1,2,0.1,0.1,1,1,10,0.000239094,0.000252999,0.000319937,0,0,0,0.000847218,0.000854309,0.000862581,0.000871557,0.000880905,0.00089073,1.33092E-08,1.03359E-08,3.27185E-09,0,0,0,1.58916E-08,2.45246E-08,3.1371E-08,3.64117E-08,3.96234E-08,4.09836E-08
65,65,0.3,0.3,70,32,0.1,0.2,5.5,2.5,5.5,1.5,6,0,1,2,0.1,0.1,2,1,10,0.000292322,0.000295387,0.000310693,0,0,0,0.000444705,0.000406738,0.000379455,0.000363153,0.000359453,0.000371257,6.29471E-08,6.13017E-08,5.72545E-08,0,0,0,6.98898E-08,8.40123E-08,9.52304E-08,1.0349E-07,1.08653E-07,1.10469E-07
45,45,0.3,0.1,62,22,0.1,0.1,6,3.5,5.5,1.5,6,0,1,2,0.1,0.1,1,1,10,0.000352795,0.000354101,0.000368501,0,0,0,0.00113045,0.00113939,0.00114812,0.00115644,0.00116463,0.00117365,6.52174E-08,6.34739E-08,5.88953E-08,0,0,0,1.13835E-07,1.20607E-07,1.25869E-07,1.29598E-07,1.31775E-07,1.32397E-07
70,55,0.1,0.2,26,12,0.2,0.2,1.5,4,4,3,5,0,1,1,0.1,0.1,1,1,10,0.000319131,0.000325521,0.000335299,0,0,0,0.00025294,0.000252688,0.000254411,0.000258253,0.000264657,0.000274398,7.46007E-09,6.68468E-09,5.10561E-09,0,0,0,1.65734E-08,2.22734E-08,2.68233E-08,3.01778E-08,3.22605E-08,3.29763E-08
70,50,0.3,0.2,38,22,0.2,0.1,5.5,3,3,3,6,0,1,2,0.1,0.1,1,1,10,0.000157389,0.000163752,0.000195652,0,0,0,0.000524111,0.000516498,0.000514615,0.000517458,0.000526468,0.000546391,2.73334E-08,2.58259E-08,2.2207E-08,0,0,0,9.90246E-08,1.06315E-07,1.1189E-07,1.15705E-07,1.17665E-07,1.1767E-07
45,40,0.2,0.2,66,10,0.3,0.3,1.5,1.5,4.5,2.5,5,0,1,1,0.1,0.1,1,1,10,0.000345751,0.000354373,0.000373842,0,0,0,0.000562174,0.000542296,0.000528731,0.000522674,0.000523281,0.000532177,2.45534E-08,2.22026E-08,1.72262E-08,0,0,0,1.89222E-08,3.27156E-08,4.37467E-08,5.19175E-08,5.71036E-08,5.91172E-08
20,15,0.3,0.2,40,26,0.1,0.2,5.5,3,5.5,3,3.5,0,1,2,0.1,0.1,1,1,10,0.000693842,0.00069153,0.000716272,0,0,0,0.00183699,0.00185398,0.00187142,0.0018869,0.00190012,0.00191476,1.1292E-07,1.10137E-07,1.02168E-07,0,0,0,1.99357E-07,2.26254E-07,2.46361E-07,2.59551E-07,2.65609E-07,2.64291E-07
25,15,0.1,0.3,38,6,0.1,0.2,2.5,1,5.5,2,5,0,1,1,0.1,0.1,2,1,10,0.000727212,0.000736012,0.000746824,0,0,0,0.000747309,0.000731234,0.000724285,0.000726095,0.000737755,0.000759926,3.02689E-08,2.92293E-08,2.70742E-08,0,0,0,5.17624E-08,6.98685E-08,8.38891E-08,9.37466E-08,9.9124E-08,9.94999E-08
45,40,0.1,0.3,30,18,0.1,0.3,4,4,3.5,3.5,3,0,1,1,0.1,0.1,2,1,10,0.00060445,0.00060772,0.000611254,0,0,0,0.000426146,0.000400493,0.000383232,0.000375876,0.000380568,0.000401104,3.49721E-08,3.42813E-08,3.27123E-08,0,0,0,4.62306E-08,6.0904E-08,7.25654E-08,8.11111E-08,8.63296E-08,8.77953E-08
40,25,0.1,0.2,62,18,0.2,0.1,0.5,1.5,5,1.5,6,0,1,1,0.1,0.1,1,1,10,0.00105375,0.00107478,0.00112157,0,0,0,0.000834863,0.000826019,0.000824769,0.000830295,0.00084199,0.000860456,1.25777E-08,9.69477E-09,3.89382E-09,0,0,0,2.56338E-08,3.91125E-08,4.96645E-08,5.72433E-08,6.17446E-08,6.30247E-08
25,15,0.3,0.2,76,22,0.2,0.2,4.5,3.5,5,3,6,0,1,2,0.1,0.1,1,1,10,0.000649871,0.000649738,0.000695282,0,0,0,0.00229685,0.0023206,0.00234539,0.00236851,0.00239025,0.00241655,9.66583E-08,9.19541E-08,8.03605E-08,0,0,0,2.45877E-07,2.78188E-07,3.0211E-07,3.17536E-07,3.24205E-07,3.21811E-07
45,25,0.2,0.3,32,30,0.2,0.2,1.5,3.5,4.5,1.5,4,0,1,1,0.1,0.1,2,1,10,0.00044758,0.000468508,0.00055165,0,0,0,0.000831928,0.000771753,0.0007349,0.000720549,0.000731188,0.000773542,2.29549E-08,2.00994E-08,1.35271E-08,0,0,0,5.67845E-08,7.78342E-08,9.41089E-08,1.05545E-07,1.11822E-07,1.12282E-07
45,45,0.1,0.2,20,6,0.1,0.3,5.5,3,5,1.5,3,0,1,1,0.1,0.1,1,1,10,0.000331628,0.00033544,0.000339199,0,0,0,0.000263535,0.000268245,0.000274045,0.000281041,0.000289012,0.00029846,2.53471E-08,2.49983E-08,2.41677E-08,0,0,0,3.77821E-08,4.52551E-08,5.12862E-08,5.57903E-08,5.86587E-08,5.97624E-08
60,35,0.3,0.3,46,30,0.1,0.2,2.5,2,3.5,1.5,4,0,1,2,0.1,0.1,2,1,10,0.000244344,0.000261993,0.000346725,0,0,0,0.000663099,0.000619861,0.000593543,0.000585746,0.000600633,0.000646626,2.43525E-08,2.23004E-08,1.69319E-08,0,0,0,7.57028E-08,9.32947E-08,1.06938E-07,1.16589E-07,1.21947E-07,1.22356E-07
60,50,0.1,0.2,46,38,0.1,0.3,2,2.5,4,1,3.5,0,1,1,0.1,0.1,1,1,10,0.000732456,0.000737088,0.000743859,0,0,0,0.000572907,0.00056508,0.000562831,0.000566063,0.000575518,0.000593349,2.68757E-08,2.58025E-08,2.36097E-08,0,0,0,2.80499E-08,4.31175E-08,5.50346E-08,6.37354E-08,6.90679E-08,7.08161E-08
35,35,0.3,0.3,38,30,0.2,0.1,2,2.5,4.5,3.5,3.5,0,1,2,0.1,0.1,2,1,10,0.000390609,0.000394921,0.00041838,0,0,0,0.000606987,0.000544615,0.000500187,0.000471797,0.000458976,0.000463577,4.37739E-08,4.09159E-08,3.41145E-08,0,0,0,2.92542E-08,4.40748E-08,5.58127E-08,6.44337E-08,6.98263E-08,7.18208E-08
40,40,0.3,0.2,48,6,0.2,0.3,0.5,4,5.5,2,3,0,1,2,0.1,0.1,1,1,10,0.00021548,0.000222358,0.000237652,0,0,0,0.000367531,0.000364506,0.000367395,0.000373595,0.00038109,0.000389296,1.59219E-08,1.39639E-08,9.61628E-09,0,0,0,3.83341E-10,1.18929E-08,2.11269E-08,2.80551E-08,3.26078E-08,3.46811E-08
65,65,0.3,0.1,70,22,0.3,0.2,4.5,3,3.5,2,3.5,0,1,2,0.1,0.1,1,1,10,0.000241071,0.000244704,0.00025734,0,0,0,0.000768586,0.000776582,0.000784645,0.000792522,0.000800232,0.000808252,4.20618E-08,3.969E-08,3.43189E-08,0,0,0,6.60333E-08,7.36244E-08,7.96406E-08,8.40573E-08,8.68484E-08,8.79934E-08
25,25,0.1,0.3,46,22,0.2,0.1,2.5,4,3,3.5,3,0,1,1,0.1,0.1,2,1,10,0.00144534,0.00145221,0.001457,0,0,0,0.000755552,0.00069784,0.000662936,0.000646045,0.000644014,0.000657643,5.69437E-08,5.4797E-08,4.96505E-08,0,0,0,5.0288E-08,6.94042E-08,8.44307E-08,9.53705E-08,1.02058E-07,1.04239E-07
25,20,0.1,0.1,54,24,0.3,0.1,5.5,3.5,3.5,1,4.5,0,1,1,0.1,0.1,1,1,10,0.00158598,0.00159304,0.0015973,0,0,0,0.00257373,0.00259911,0.00262144,0.00263917,0.00265237,0.00266379,9.40946E-08,9.08102E-08,8.31643E-08,0,0,0,2.09791E-07,2.22446E-07,2.31994E-07,2.38376E-07,2.41559E-07,2.4155E-07
70,45,0.3,0.1,58,34,0.1,0.3,4.5,1,4.5,1,6,0,1,2,0.1,0.1,1,1,10,0.000229689,0.000242488,0.000298001,0,0,0,0.00127884,0.00130527,0.00133105,0.00135565,0.00138015,0.00140861,3.51789E-08,3.32975E-08,2.86926E-08,0,0,0,1.14474E-07,1.27736E-07,1.37921E-07,1.44929E-07,1.48651E-07,1.49022E-07
45,45,0.2,0.2,66,22,0.2,0.3,0.5,1.5,4,1,3.5,0,1,1,0.1,0.1,1,1,10,0.00044283,0.000446545,0.000453291,0,0,0,0.000500862,0.000487431,0.000485221,0.000489231,0.000496193,0.000504544,2.3869E-08,2.15716E-08,1.67062E-08,0,0,0,-7.89286E-09,7.95798E-09,2.0574E-08,2.99833E-08,3.61477E-08,3.89864E-08
50,45,0.1,0.3,44,28,0.3,0.1,1,4,6,3,4,0,1,1,0.1,0.1,2,1,10,0.000755209,0.000762615,0.000772717,0,0,0,0.000477783,0.000431431,0.000396883,0.000374742,0.000365109,0.000369759,2.02581E-08,1.81595E-08,1.37577E-08,0,0,0,1.38306E-08,2.57609E-08,3.52409E-08,4.22201E-08,4.66007E-08,4.82304E-08
35,25,0.2,0.1,66,30,0.2,0.2,3,3,4,3,3,0,1,1,0.1,0.1,1,1,10,0.000672791,0.000678041,0.000709574,0,0,0,0.00224876,0.0022875,0.00232256,0.00235253,0.00237782,0.00240163,5.10981E-08,4.75951E-08,3.98744E-08,0,0,0,1.26515E-07,1.43729E-07,1.56866E-07,1.65855E-07,1.70627E-07,1.71159E-07
40,35,0.3,0.1,44,20,0.2,0.2,6,1,4,3.5,4.5,0,1,2,0.1,0.1,1,1,10,0.000288228,0.000292311,0.000305454,0,0,0,0.00120818,0.00122687,0.00124459,0.00126026,0.00127438,0.00128893,5.87203E-08,5.64855E-08,5.14676E-08,0,0,0,1.10269E-07,1.20068E-07,1.27645E-07,1.32939E-07,1.35899E-07,1.36494E-07
55,35,0.3,0.1,58,24,0.2,0.3,5.5,3.5,5,1.5,6,0,1,2,0.1,0.1,1,1,10,0.000257563,0.000267077,0.000319849,0,0,0,0.00161034,0.00164403,0.00167594,0.00170447,0.00173085,0.00175982,4.61364E-08,4.37308E-08,3.78517E-08,0,0,0,1.56844E-07,1.72157E-07,1.83784E-07,1.91611E-07,1.95514E-07,1.95419E-07
35,25,0.2,0.1,46,6,0.3,0.2,2.5,2.5,3,1.5,4.5,0,1,1,0.1,0.1,1,1,10,0.000328757,0.000343737,0.00038681,0,0,0,0.00116595,0.00119327,0.00121897,0.00124229,0.00126333,0.0012834,2.25651E-08,2.0179E-08,1.49343E-08,0,0,0,6.28011E-08,7.22492E-08,7.95984E-08,8.47914E-08,8.77659E-08,8.84763E-08
70,65,0.1,0.1,56,36,0.2,0.2,4,2,5,2,3.5,0,1,1,0.1,0.1,1,1,10,0.000653476,0.000656616,0.00066018,0,0,0,0.000821473,0.000828751,0.000836113,0.000843351,0.000850621,0.000858723,3.7619E-08,3.63026E-08,3.35434E-08,0,0,0,5.46889E-08,6.25353E-08,6.87282E-08,7.32372E-08,7.60336E-08,7.70989E-08
60,60,0.2,0.1,66,18,0.2,0.3,2.5,3.5,4,4,3,0,1,1,0.1,0.1,1,1,10,0.000333906,0.000336311,0.000340779,0,0,0,0.000707657,0.000718937,0.000731193,0.000743461,0.000755148,0.000766213,2.78516E-08,2.6233E-08,2.26947E-08,0,0,0,2.8701E-08,3.8346E-08,4.60347E-08,5.17389E-08,5.54208E-08,5.70427E-08
35,35,0.3,0.3,48,36,0.2,0.2,5.5,1,6,2,4,0,1,2,0.1,0.1,2,1,10,0.00051935,0.000520231,0.000545825,0,0,0,0.00075123,0.000690523,0.000648274,0.000623687,0.000618504,0.000636317,1.05753E-07,1.02552E-07,9.4661E-08,0,0,0,9.2847E-08,1.14508E-07,1.31555E-07,1.43914E-07,1.5136E-07,1.53493E-07
35,30,0.2,0.2,58,38,0.1,0.2,5.5,1,3.5,3.5,5,0,1,1,0.1,0.1,1,1,10,0.000744664,0.000746616,0.000753374,0,0,0,0.0011392,0.00113596,0.00114065,0.00115201,0.00117151,0.00120533,1.02374E-07,1.00042E-07,9.47566E-08,0,0,0,1.36062E-07,1.56957E-07,1.73067E-07,1.84279E-07,1.90376E-07,1.91107E-07
55,50,0.1,0.3,36,30,0.2,0.3,2,3,3.5,1,4,0,1,1,0.1,0.1,2,1,10,0.000649056,0.000653636,0.000659083,0,0,0,0.000431453,0.000390648,0.000360741,0.000342092,0.000335803,0.000344497,2.79586E-08,2.66605E-08,2.39138E-08,0,0,0,1.60537E-08,3.13737E-08,4.36255E-08,5.27216E-08,5.85071E-08,6.0695E-08
40,30,0.1,0.1,40,10,0.2,0.1,3.5,4,6,1,5.5,0,1,1,0.1,0.1,1,1,10,0.000617257,0.000625875,0.000637383,0,0,0,0.00108314,0.00109427,0.00110479,0.00111431,0.00112305,0.0011322,2.51421E-08,2.38029E-08,2.10119E-08,0,0,0,7.4438E-08,8.03951E-08,8.49774E-08,8.81566E-08,8.9911E-08,9.02296E-08
45,25,0.2,0.2,54,36,0.3,0.1,4.5,3.5,5.5,3.5,4,0,1,1,0.1,0.1,1,1,10,0.000551765,0.000562409,0.000632132,0,0,0,0.00145515,0.00144253,0.00144166,0.00144951,0.00146855,0.00150845,5.35797E-08,4.98806E-08,4.12419E-08,0,0,0,2.01694E-07,2.18815E-07,2.31445E-07,2.39499E-07,2.42794E-07,2.41151E-07
35,35,0.1,0.3,62,16,0.1,0.3,5,2.5,6,4,5,0,1,1,0.1,0.1,2,1,10,0.00107079,0.00107333,0.00107536,0,0,0,0.000573838,0.000544532,0.000527701,0.000520533,0.000524515,0.000542024,7.53603E-08,7.43443E-08,7.18451E-08,0,0,0,6.7056E-08,8.86109E-08,1.05743E-07,1.18363E-07,1.26213E-07,1.28841E-07
55,45,0.1,0.3,62,38,0.2,0.3,5,1,6,1,6,0,1,1,0.1,0.1,2,1,10,0.000879032,0.000883484,0.000888482,0,0,0,0.000685618,0.000629944,0.000590915,0.000570642,0.000571936,0.000600977,6.9454E-08,6.76696E-08,6.39641E-08,0,0,0,8.40433E-08,1.06303E-07,1.23709E-07,1.36278E-07,1.43785E-07,1.45608E-07
55,55,0.2,0.3,36,16,0.2,0.2,2.5,3.5,6,1.5,4,0,1,1,0.1,0.1,2,1,10,0.000259311,0.000262078,0.000266487,0,0,0,0.000283867,0.000259791,0.000243097,0.000233004,0.000229225,0.000232724,2.38183E-08,2.26313E-08,1.99566E-08,0,0,0,1.90294E-08,2.85061E-08,3.61128E-08,4.18014E-08,4.54816E-08,4.70155E-08
25,15,0.2,0.3,80,18,0.1,0.1,4,2,3.5,4,3.5,0,1,1,0.1,0.1,2,1,10,0.000861417,0.000864266,0.000880769,0,0,0,0.00200063,0.00183582,0.0017239,0.00166123,0.00165259,0.00170998,8.11546E-08,7.82153E-08,7.16027E-08,0,0,0,1.99388E-07,2.30547E-07,2.53782E-07,2.69123E-07,2.76157E-07,2.74089E-07
50,40,0.1,0.2,32,20,0.1,0.2,2.5,2.5,3.5,4,4.5,0,1,1,0.1,0.1,1,1,10,0.000541154,0.00054576,0.000551847,0,0,0,0.000469391,0.000468489,0.000470917,0.000476827,0.000487062,0.000503623,1.94695E-08,1.86895E-08,1.70793E-08,0,0,0,3.70332E-08,4.65902E-08,5.41113E-08,5.95327E-08,6.27323E-08,6.35658E-08
