% Model,MFT_6_3_1.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 6.1.0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Apr 27 2024, 17:23",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Table,Table 4 - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% hw1 (mm),hw2 (mm),dw1 (mm),dw2 (mm),lcs (mm),dcs (mm),dww_ii_x (mm),dww_oo_x (mm),dww_x (mm),lcore_x1 (mm),lcore_x2 (mm),lcore_y1 (mm),lcore_y2 (mm),dc2c (mm),dsm_i (mm),Nlayer_analysis_i,thick_first_layer_i,thick_first_layer_o,Nlayer_analysis_o,dsm_o (mm),freq,mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J)
30,30,0.1,0.2,56,18,0.2,0.2,0.5,1,3,1,6,0,1,1,0.1,0.1,1,1,10,0.00111125,0.0011143,0.00111591,0.00111731,0.0011204,0.00112759,0.000584109,0.000587453,0.000594921,0,0,0,4.56069E-08,4.36672E-08,3.94301E-08,3.2823E-08,2.37636E-08,1.21578E-08,9.0202E-09,1.53198E-08,1.83159E-08,0,0,0
40,40,0.1,0.2,38,6,0.1,0.2,4.5,2,4,2,3,0,1,1,0.1,0.1,1,1,10,0.000522081,0.000524538,0.000527204,0.000529794,0.000532302,0.000534918,0.000346341,0.000342193,0.000343527,0,0,0,5.84805E-08,5.80541E-08,5.69167E-08,5.50511E-08,5.24454E-08,4.90875E-08,2.76427E-08,3.09643E-08,3.24728E-08,0,0,0
35,20,0.3,0.3,60,34,0.2,0.1,4,2.5,4.5,3.5,4,0,1,2,0.1,0.1,2,1,10,0.000571896,0.00054668,0.000548585,0.000599665,0.000768449,0.00126312,0.00115739,0.00113746,0.00114379,0,0,0,1.35973E-07,1.32988E-07,1.25134E-07,1.12811E-07,9.4318E-08,6.3363E-08,1.28254E-07,1.38666E-07,1.41142E-07,0,0,0
70,40,0.2,0.1,46,26,0.3,0.3,0.5,1,5,2.5,3,0,1,1,0.1,0.1,1,1,10,0.000282317,0.000288101,0.000325063,0.000455674,0.000822545,0.00178554,0.000939757,0.000952837,0.000966178,0,0,0,2.12654E-08,1.99031E-08,1.73299E-08,1.2653E-08,7.54898E-10,-2.82347E-08,1.75958E-08,2.25685E-08,2.48393E-08,0,0,0
60,60,0.1,0.3,58,12,0.1,0.1,2,1.5,5.5,2,4,0,1,1,0.1,0.1,2,1,10,0.000507676,0.000509424,0.000511326,0.000513334,0.000515519,0.000518055,0.000222023,0.000201386,0.000193241,0,0,0,3.53073E-08,3.47199E-08,3.34104E-08,3.13659E-08,2.85758E-08,2.5029E-08,1.15245E-08,1.46262E-08,1.61126E-08,0,0,0
65,65,0.1,0.2,62,26,0.2,0.2,3.5,1,6,1.5,5,0,1,1,0.1,0.1,1,1,10,0.000661288,0.000662075,0.000662571,0.000662761,0.000662838,0.000663167,0.000360863,0.000361741,0.000364856,0,0,0,7.05569E-08,6.94785E-08,6.70604E-08,6.32795E-08,5.8116E-08,5.15495E-08,2.43662E-08,2.81525E-08,2.9917E-08,0,0,0
55,40,0.3,0.2,42,24,0.2,0.1,4.5,1.5,3.5,3,5.5,0,1,2,0.1,0.1,1,1,10,0.00023613,0.000233163,0.000241599,0.000268276,0.000335557,0.000511587,0.000582054,0.00058347,0.000588458,0,0,0,6.8437E-08,6.67536E-08,6.28562E-08,5.68471E-08,4.81585E-08,3.46548E-08,6.05721E-08,6.4102E-08,6.53118E-08,0,0,0
45,30,0.1,0.2,28,22,0.1,0.1,3,1,5.5,4,6,0,1,1,0.1,0.1,1,1,10,0.000606054,0.000609347,0.00061595,0.000630015,0.000657728,0.000707645,0.000563501,0.00056508,0.000570421,0,0,0,4.25018E-08,4.16559E-08,3.98725E-08,3.70491E-08,3.30861E-08,2.7944E-08,3.81038E-08,4.15344E-08,4.27488E-08,0,0,0
35,35,0.2,0.3,74,12,0.1,0.3,2.5,4,3.5,4,4,0,1,1,0.1,0.1,2,1,10,0.000622805,0.000621296,0.000630845,0.000650926,0.000682505,0.000728118,0.000493279,0.000449313,0.000454661,0,0,0,8.55863E-08,8.42909E-08,8.05797E-08,7.4454E-08,6.59154E-08,5.49344E-08,3.42752E-08,4.38267E-08,4.79063E-08,0,0,0
20,15,0.3,0.1,76,24,0.1,0.2,4,2.5,4.5,2.5,4.5,0,1,2,0.1,0.1,1,1,10,0.00098648,0.000955587,0.000951862,0.000976644,0.00104631,0.00119819,0.00364177,0.00367585,0.0036969,0,0,0,2.17378E-07,2.1446E-07,2.0493E-07,1.89186E-07,1.67029E-07,1.37421E-07,1.41029E-07,1.51169E-07,1.54463E-07,0,0,0
