% Model,MFT_4_6_1.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 6.1.0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Apr 28 2024, 15:06",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Table,Table 4 - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% hw1 (mm),hw2 (mm),dw1 (mm),dw2 (mm),lcs (mm),dcs (mm),dww_ii_x (mm),dww_oo_x (mm),dww_x (mm),lcore_x1 (mm),lcore_x2 (mm),lcore_y1 (mm),lcore_y2 (mm),dc2c (mm),dsm_i (mm),Nlayer_analysis_i,thick_first_layer_i,thick_first_layer_o,Nlayer_analysis_o,dsm_o (mm),freq,mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J)
30,20,0.2,0.1,26,40,0.3,0.1,5,4,4.5,3.5,6,0,1,1,0.1,0.1,1,1,10,0.000766464,0.000751606,0.000764371,0.000824132,0,0,0.00285381,0.00285877,0.00286724,0.00287668,0.00288813,0.00290755,1.02277E-07,9.93357E-08,9.14028E-08,7.80336E-08,0,0,2.14721E-07,2.26929E-07,2.35793E-07,2.41257E-07,2.43302E-07,2.41979E-07
45,35,0.3,0.1,54,40,0.3,0.3,3.5,3.5,3.5,4,3,0,1,2,0.1,0.1,1,1,10,0.000422741,0.000411152,0.000434287,0.000525813,0,0,0.00177687,0.00181234,0.00184588,0.00187645,0.0019047,0.0019344,7.51352E-08,7.15957E-08,6.301E-08,4.8569E-08,0,0,1.21166E-07,1.3964E-07,1.53836E-07,1.63651E-07,1.68971E-07,1.6973E-07
50,40,0.1,0.1,42,18,0.1,0.3,4.5,2,3.5,1,3.5,0,1,1,0.1,0.1,1,1,10,0.00057491,0.000578361,0.000582583,0.000588153,0,0,0.000960262,0.000981809,0.00100224,0.00102106,0.00103846,0.00105623,4.53513E-08,4.45785E-08,4.29509E-08,4.04464E-08,0,0,7.14665E-08,8.2056E-08,9.03386E-08,9.62377E-08,9.96725E-08,1.00575E-07
70,45,0.3,0.2,36,34,0.2,0.2,6,1,5,2,5.5,0,1,2,0.1,0.1,1,1,10,0.000193996,0.000198933,0.000229531,0.000317679,0,0,0.000712599,0.000698935,0.000695764,0.000701908,0.000719794,0.000758306,5.28853E-08,5.1295E-08,4.75042E-08,4.05764E-08,0,0,1.29403E-07,1.41235E-07,1.50185E-07,1.56203E-07,1.591E-07,1.58601E-07
20,20,0.1,0.3,32,14,0.2,0.3,1.5,4,3.5,3,3,0,1,1,0.1,0.1,2,1,10,0.00128976,0.00129964,0.00130691,0.00131217,0,0,0.000653509,0.000611521,0.00060052,0.00060166,0.000609113,0.000621843,5.8193E-08,5.65907E-08,5.23909E-08,4.55009E-08,0,0,1.45065E-08,3.95799E-08,5.93254E-08,7.38906E-08,8.30484E-08,8.6368E-08
40,30,0.1,0.1,22,20,0.1,0.1,0.5,3.5,3.5,2,4.5,0,1,1,0.1,0.1,1,1,10,0.000677523,0.000689374,0.000707435,0.000738201,0,0,0.000894903,0.000899639,0.000905871,0.00091334,0.000921832,0.00093154,9.44231E-09,8.30361E-09,5.9889E-09,2.47778E-09,0,0,1.60876E-08,2.17746E-08,2.62469E-08,2.9488E-08,3.148E-08,3.22009E-08
65,35,0.2,0.1,48,6,0.2,0.1,1.5,2.5,5.5,3,6,0,1,1,0.1,0.1,1,1,10,0.000235845,0.000247574,0.000305085,0.000489737,0,0,0.000788658,0.000798586,0.000808528,0.00081836,0.000828129,0.000838417,1.20595E-08,1.09451E-08,7.58878E-09,3.02734E-10,0,0,4.11588E-08,4.59399E-08,4.96693E-08,5.23264E-08,5.38927E-08,5.43531E-08
60,45,0.3,0.1,22,28,0.1,0.3,3.5,1,4,2.5,3.5,0,1,2,0.1,0.1,1,1,10,0.00016947,0.000175858,0.000203978,0.000265661,0,0,0.000829466,0.000843933,0.000859228,0.000874873,0.000891456,0.000910942,3.162E-08,3.04975E-08,2.77712E-08,2.31185E-08,0,0,5.63507E-08,6.53121E-08,7.22839E-08,7.71929E-08,7.99595E-08,8.05348E-08
50,35,0.2,0.1,28,24,0.3,0.2,5.5,2,4.5,1,5,0,1,1,0.1,0.1,1,1,10,0.000300888,0.000301831,0.000313773,0.000351184,0,0,0.00120783,0.00122393,0.00123981,0.00125433,0.00126821,0.00128443,5.18043E-08,5.00838E-08,4.61441E-08,3.95937E-08,0,0,1.15698E-07,1.24636E-07,1.31417E-07,1.35976E-07,1.38256E-07,1.38236E-07
35,25,0.3,0.3,22,12,0.1,0.2,2,1.5,5,3.5,6,0,1,2,0.1,0.1,2,1,10,0.00018049,0.000182494,0.000200281,0.000249595,0,0,0.000447641,0.000428809,0.00041828,0.000416226,0.000424592,0.000445835,2.59473E-08,2.48013E-08,2.19956E-08,1.71677E-08,0,0,3.50361E-08,4.71344E-08,5.66613E-08,6.35236E-08,6.74881E-08,6.81693E-08
65,40,0.1,0.1,26,36,0.1,0.1,2.5,1.5,5.5,2.5,3.5,0,1,1,0.1,0.1,1,1,10,0.000636749,0.00064373,0.000658807,0.000690674,0,0,0.00106498,0.00106482,0.00106701,0.00107139,0.00107832,0.00108907,2.19301E-08,2.08259E-08,1.85667E-08,1.51026E-08,0,0,6.47949E-08,7.07242E-08,7.52678E-08,7.84024E-08,8.011E-08,8.03827E-08
65,45,0.2,0.1,54,26,0.2,0.3,1.5,2,4.5,3.5,3.5,0,1,1,0.1,0.1,1,1,10,0.000326723,0.000333935,0.0003717,0.000490832,0,0,0.000958936,0.000980508,0.00100236,0.00102377,0.00104453,0.0010654,2.25525E-08,2.0847E-08,1.66987E-08,9.05918E-09,0,0,4.09494E-08,5.26061E-08,6.17614E-08,6.83598E-08,7.23265E-08,7.35994E-08
70,50,0.3,0.2,60,26,0.2,0.3,4.5,4,6,1.5,4,0,1,2,0.1,0.1,1,1,10,0.000216984,0.000220175,0.000247046,0.000328713,0,0,0.000647131,0.000646455,0.000651549,0.000663427,0.000684463,0.000720781,4.94193E-08,4.75565E-08,4.31971E-08,3.54614E-08,0,0,1.01988E-07,1.16958E-07,1.28556E-07,1.36723E-07,1.41233E-07,1.41721E-07
40,35,0.3,0.3,42,18,0.2,0.2,5.5,2,6,4,3,0,1,2,0.1,0.1,2,1,10,0.000303411,0.000298507,0.00030644,0.000325447,0,0,0.000583166,0.000544583,0.000518706,0.000507289,0.000512073,0.000538179,7.77289E-08,7.602E-08,7.1498E-08,6.42273E-08,0,0,9.40657E-08,1.09709E-07,1.21883E-07,1.30559E-07,1.35535E-07,1.36351E-07
65,45,0.2,0.2,22,24,0.2,0.1,0.5,4,4,4,3,0,1,1,0.1,0.1,1,1,10,0.000248473,0.000258934,0.000300413,0.000423206,0,0,0.000408501,0.000393863,0.000384775,0.000380982,0.000382647,0.000390702,1.03082E-08,8.9949E-09,5.6521E-09,-6.85405E-10,0,0,1.6728E-08,2.33962E-08,2.8671E-08,3.25192E-08,3.48862E-08,3.57111E-08
65,55,0.3,0.1,46,22,0.3,0.3,1.5,2,4,1.5,4.5,0,1,2,0.1,0.1,1,1,10,0.000177392,0.000181764,0.000203587,0.00027105,0,0,0.000689511,0.000703565,0.000717794,0.00073186,0.000745552,0.000759341,2.35743E-08,2.15807E-08,1.71624E-08,9.54591E-09,0,0,2.83431E-08,3.71326E-08,4.41017E-08,4.92042E-08,5.23859E-08,5.35974E-08
50,45,0.1,0.1,54,12,0.1,0.2,3.5,3.5,6,4,4,0,1,1,0.1,0.1,1,1,10,0.000607636,0.000609958,0.00061271,0.000616091,0,0,0.000826523,0.000839571,0.000852172,0.000863929,0.000874973,0.000886135,3.74333E-08,3.66965E-08,3.50731E-08,3.25438E-08,0,0,5.19191E-08,5.94234E-08,6.53248E-08,6.95833E-08,7.21602E-08,7.303E-08
50,40,0.3,0.2,42,36,0.3,0.2,2.5,3,5,1,4,0,1,2,0.1,0.1,1,1,10,0.000308223,0.000308893,0.000337579,0.000422465,0,0,0.000739037,0.000728806,0.000725302,0.000728274,0.000738818,0.000760635,5.14959E-08,4.84452E-08,4.14497E-08,2.97669E-08,0,0,6.80977E-08,8.25673E-08,9.38456E-08,1.0186E-07,1.06458E-07,1.07453E-07
55,55,0.1,0.1,76,18,0.1,0.1,5,3,6,2.5,5,0,1,1,0.1,0.1,1,1,10,0.000793294,0.000794624,0.000796028,0.000797346,0,0,0.00089408,0.000900544,0.000907069,0.000913549,0.000920064,0.000927038,6.51194E-08,6.43133E-08,6.23874E-08,5.93295E-08,0,0,7.73947E-08,8.31674E-08,8.77116E-08,9.10109E-08,9.30517E-08,9.38293E-08
65,65,0.2,0.1,62,18,0.1,0.3,3.5,4,4.5,1.5,5,0,1,1,0.1,0.1,1,1,10,0.000312721,0.00031336,0.000316487,0.000321838,0,0,0.000667388,0.000678847,0.000690652,0.000702292,0.000713511,0.000724544,4.18082E-08,4.08379E-08,3.85506E-08,3.49357E-08,0,0,4.04838E-08,4.93608E-08,5.64249E-08,6.16405E-08,6.49652E-08,6.63614E-08
40,25,0.3,0.3,42,14,0.3,0.2,3,1,5,1.5,6,0,1,2,0.1,0.1,2,1,10,0.000227308,0.000232511,0.000264502,0.000380147,0,0,0.000666602,0.000637952,0.000621215,0.000619577,0.00063524,0.000673811,4.41822E-08,4.18244E-08,3.64678E-08,2.64674E-08,0,0,7.94975E-08,9.63299E-08,1.09325E-07,1.18435E-07,1.23372E-07,1.23515E-07
35,35,0.1,0.2,58,38,0.2,0.3,4.5,4,4,2,3.5,0,1,1,0.1,0.1,1,1,10,0.00155983,0.00156071,0.00156042,0.00155836,0,0,0.000918425,0.000921891,0.000933156,0.000949308,0.000969342,0.000994762,1.27729E-07,1.25891E-07,1.20931E-07,1.12809E-07,0,0,9.58644E-08,1.20434E-07,1.39747E-07,1.53723E-07,1.62152E-07,1.64762E-07
20,20,0.2,0.2,68,10,0.2,0.2,2,1,3,4,5,0,1,1,0.1,0.1,1,1,10,0.000915959,0.000914967,0.000923153,0.000943891,0,0,0.00110013,0.00106645,0.00105373,0.00105286,0.00106092,0.00107778,8.19174E-08,7.89027E-08,7.15371E-08,5.97079E-08,0,0,4.53906E-08,6.66037E-08,8.32524E-08,9.53455E-08,1.02743E-07,1.05269E-07
50,50,0.2,0.3,36,26,0.1,0.3,6,2,4,4,3,0,1,1,0.1,0.1,2,1,10,0.000388561,0.00038876,0.000392901,0.000400486,0,0,0.000424994,0.000391882,0.000368445,0.000355397,0.000354371,0.000368593,8.02069E-08,7.93157E-08,7.68934E-08,7.29331E-08,0,0,6.53659E-08,8.06728E-08,9.28658E-08,1.01859E-07,1.07475E-07,1.09364E-07
65,55,0.2,0.3,24,8,0.1,0.2,6,1.5,6,2,6,0,1,1,0.1,0.1,2,1,10,0.000122468,0.000124581,0.000127973,0.000132994,0,0,0.000239658,0.000221553,0.000209245,0.000203591,0.000205456,0.000217817,2.81644E-08,2.77105E-08,2.67138E-08,2.51496E-08,0,0,4.42202E-08,5.09718E-08,5.63149E-08,6.02235E-08,6.25908E-08,6.31865E-08
65,65,0.1,0.2,30,32,0.1,0.1,4,1.5,5,3,4,0,1,1,0.1,0.1,1,1,10,0.000544799,0.000547183,0.000550446,0.000554556,0,0,0.000363316,0.000348198,0.000337907,0.000332177,0.000330988,0.000334958,4.41732E-08,4.3554E-08,4.21619E-08,3.99872E-08,0,0,3.52463E-08,4.13587E-08,4.62163E-08,4.9794E-08,5.20573E-08,5.29781E-08
35,35,0.3,0.1,78,34,0.1,0.2,6,2,4.5,2.5,6,0,1,2,0.1,0.1,1,1,10,0.000674825,0.000659387,0.000672459,0.000705377,0,0,0.00184759,0.00187442,0.00189968,0.00192242,0.0019429,0.00196339,1.56538E-07,1.54349E-07,1.47378E-07,1.35878E-07,0,0,1.62102E-07,1.77766E-07,1.89885E-07,1.98402E-07,2.03261E-07,2.04436E-07
35,35,0.2,0.1,26,18,0.2,0.1,5,1.5,3,2.5,3,0,1,1,0.1,0.1,1,1,10,0.000389947,0.000390305,0.000393176,0.00039852,0,0,0.000895547,0.000904131,0.000912712,0.000921016,0.00092908,0.000937506,5.97331E-08,5.84535E-08,5.52053E-08,4.99521E-08,0,0,7.53348E-08,8.07317E-08,8.49483E-08,8.7963E-08,8.97582E-08,9.03226E-08
35,35,0.3,0.3,54,30,0.1,0.3,3.5,3.5,3,2.5,6,0,1,2,0.1,0.1,2,1,10,0.000520931,0.000510896,0.000524918,0.000555978,0,0,0.000691207,0.000649915,0.000625027,0.000615727,0.000623994,0.000654448,9.72783E-08,9.54909E-08,8.98248E-08,8.04583E-08,0,0,6.31401E-08,8.83055E-08,1.08164E-07,1.22641E-07,1.31459E-07,1.34034E-07
65,60,0.1,0.3,38,22,0.1,0.3,0.5,3.5,5.5,4,5,0,1,1,0.1,0.1,2,1,10,0.000479977,0.000482974,0.000486786,0.000491807,0,0,0.000287766,0.000261922,0.000243388,0.000231846,0.000227571,0.000231503,1.65438E-08,1.58746E-08,1.44789E-08,1.23434E-08,0,0,-3.4243E-09,7.84683E-09,1.69226E-08,2.37369E-08,2.81825E-08,3.00831E-08
65,60,0.2,0.2,76,34,0.1,0.3,4,2,4.5,3.5,4,0,1,1,0.1,0.1,1,1,10,0.000417413,0.000417848,0.000422,0.000429922,0,0,0.000566034,0.000562622,0.000562932,0.000567515,0.000577249,0.000594627,6.71196E-08,6.56898E-08,6.25052E-08,5.75471E-08,0,0,6.10793E-08,7.65319E-08,8.87637E-08,9.77045E-08,1.03216E-07,1.051E-07
40,30,0.1,0.2,36,12,0.2,0.3,5.5,4,6,3,3,0,1,1,0.1,0.1,1,1,10,0.000630173,0.000634306,0.000639285,0.000645933,0,0,0.000716369,0.000721916,0.000731601,0.000745566,0.000764795,0.000793122,5.70864E-08,5.60623E-08,5.36823E-08,4.98953E-08,0,0,9.96389E-08,1.14651E-07,1.26229E-07,1.34285E-07,1.38605E-07,1.3886E-07
20,15,0.1,0.2,52,16,0.3,0.3,6,3.5,3,1,3.5,0,1,1,0.1,0.1,1,1,10,0.00170854,0.0017228,0.00173224,0.00173753,0,0,0.00173254,0.00176623,0.00179535,0.00181905,0.00183664,0.00184955,1.62487E-07,1.59364E-07,1.5174E-07,1.39471E-07,0,0,2.25984E-07,2.59591E-07,2.85315E-07,3.03026E-07,3.12423E-07,3.1307E-07
70,50,0.3,0.2,80,38,0.2,0.3,0.5,1.5,5,3.5,3.5,0,1,2,0.1,0.1,1,1,10,0.000285406,0.000298657,0.00037622,0.000642512,0,0,0.000643904,0.000641337,0.000645862,0.000656318,0.000672164,0.000694937,2.62728E-08,2.38959E-08,1.77868E-08,4.46902E-09,0,0,2.11737E-08,3.98009E-08,5.45269E-08,6.52999E-08,7.19753E-08,7.43188E-08
20,20,0.2,0.2,52,28,0.2,0.1,6,1,3.5,1,4.5,0,1,1,0.1,0.1,1,1,10,0.00127165,0.00126123,0.00125273,0.00124686,0,0,0.00140589,0.00140978,0.00141915,0.00143233,0.00144972,0.00147558,1.93929E-07,1.91066E-07,1.82784E-07,1.69052E-07,0,0,1.83313E-07,2.02487E-07,2.17147E-07,2.27177E-07,2.32414E-07,2.32739E-07
45,40,0.2,0.2,46,24,0.2,0.2,6,4,3,1,3,0,1,1,0.1,0.1,1,1,10,0.00044354,0.000444043,0.000448529,0.000456704,0,0,0.000697684,0.000691903,0.00069132,0.000695251,0.000704731,0.000723435,8.45937E-08,8.2836E-08,7.86507E-08,7.20106E-08,0,0,1.2127E-07,1.35047E-07,1.45789E-07,1.5343E-07,1.57835E-07,1.58832E-07
55,55,0.2,0.3,80,38,0.1,0.1,4.5,1,3.5,2.5,5.5,0,1,1,0.1,0.1,2,1,10,0.000567197,0.000567982,0.000572479,0.000580769,0,0,0.000566857,0.000514976,0.000477073,0.000453791,0.000445556,0.000455043,9.7186E-08,9.5499E-08,9.15772E-08,8.54098E-08,0,0,7.014E-08,8.47284E-08,9.62943E-08,1.04784E-07,1.10077E-07,1.11981E-07
