% Model,MFT_3_3_1.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 6.1.0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Apr 23 2024, 00:46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Table,Table 4 - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% hw1 (mm),hw2 (mm),dw1 (mm),dw2 (mm),lcs (mm),dcs (mm),dww_ii_x (mm),dww_oo_x (mm),dww_x (mm),lcore_x1 (mm),lcore_x2 (mm),lcore_y1 (mm),lcore_y2 (mm),dc2c (mm),dsm_i (mm),Nlayer_analysis_i,thick_first_layer_i,thick_first_layer_o,Nlayer_analysis_o,dsm_o (mm),freq,mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J)
25,25,0.3,0.1,30,18,0.2,0.2,1.5,1.5,6,1,4.5,0,1,2,0.1,0.1,1,1,10,0.000352624,0.000356947,0.000376407,0,0,0,0.00107853,0.00109362,0.00110814,0,0,0,2.69911E-08,2.42051E-08,1.77606E-08,0,0,0,1.71114E-08,2.13063E-08,2.32135E-08,0,0,0
65,45,0.3,0.1,40,38,0.1,0.1,0.5,3,6,3,5.5,0,1,2,0.1,0.1,1,1,10,0.000268905,0.000297641,0.000427452,0,0,0,0.000979001,0.00098189,0.000986441,0,0,0,8.07507E-09,5.7251E-09,-7.9238E-10,0,0,0,1.30377E-08,1.56982E-08,1.69243E-08,0,0,0
55,40,0.1,0.3,44,14,0.3,0.2,1.5,3,6,4,4.5,0,1,1,0.1,0.1,2,1,10,0.000545285,0.000558841,0.000586028,0,0,0,0.000294091,0.00028742,0.000290087,0,0,0,1.1125E-08,9.30782E-09,5.57116E-09,0,0,0,1.8087E-08,2.28664E-08,2.48877E-08,0,0,0
35,35,0.3,0.1,28,20,0.3,0.2,6,3,4,1,4,0,1,2,0.1,0.1,1,1,10,0.000314357,0.000312716,0.00032473,0,0,0,0.00102261,0.00103466,0.00104561,0,0,0,5.41026E-08,5.191E-08,4.61802E-08,0,0,0,5.55069E-08,5.90454E-08,6.0481E-08,0,0,0
25,20,0.2,0.2,46,40,0.2,0.1,1,2.5,4,3,4.5,0,1,1,0.1,0.1,1,1,10,0.000917119,0.000932598,0.000991866,0,0,0,0.00126176,0.0012569,0.00126172,0,0,0,3.46614E-08,2.96473E-08,1.87572E-08,0,0,0,3.26528E-08,4.1119E-08,4.45639E-08,0,0,0
40,30,0.2,0.2,38,16,0.1,0.1,4.5,1.5,4,1,6,0,1,1,0.1,0.1,1,1,10,0.000323367,0.000328381,0.000339059,0,0,0,0.000596039,0.00059905,0.000604235,0,0,0,3.32932E-08,3.19695E-08,2.91639E-08,0,0,0,4.89447E-08,5.25754E-08,5.38767E-08,0,0,0
45,35,0.3,0.1,48,28,0.3,0.3,0.5,2.5,6,2,5.5,0,1,2,0.1,0.1,1,1,10,0.000304724,0.000329846,0.00046933,0,0,0,0.00113975,0.0011549,0.00117011,0,0,0,1.38761E-08,1.01837E-08,3.6477E-10,0,0,0,1.39278E-08,1.99426E-08,2.2695E-08,0,0,0
40,30,0.2,0.2,36,26,0.3,0.2,3,1.5,5,2,4.5,0,1,1,0.1,0.1,1,1,10,0.000404296,0.000411003,0.000439119,0,0,0,0.000672676,0.000678081,0.000686042,0,0,0,3.19761E-08,2.92458E-08,2.32546E-08,0,0,0,4.15674E-08,4.71317E-08,4.92265E-08,0,0,0
30,25,0.1,0.3,48,40,0.3,0.3,4.5,2,5,1,3,0,1,1,0.1,0.1,2,1,10,0.00156702,0.00157233,0.00157668,0,0,0,0.000844744,0.000823177,0.000822904,0,0,0,9.57982E-08,9.21727E-08,8.41853E-08,0,0,0,7.22689E-08,8.6191E-08,9.14731E-08,0,0,0
65,50,0.1,0.2,20,10,0.3,0.2,2.5,2,3,1,3.5,0,1,1,0.1,0.1,1,1,10,0.000256459,0.000264238,0.000276703,0,0,0,0.000211178,0.000214449,0.00021908,0,0,0,7.61028E-09,6.77784E-09,5.05085E-09,0,0,0,1.35292E-08,1.55435E-08,1.64144E-08,0,0,0
45,25,0.2,0.2,26,18,0.2,0.3,2,2.5,6,1,3.5,0,1,1,0.1,0.1,1,1,10,0.000317398,0.000333809,0.000400191,0,0,0,0.000592102,0.000606562,0.000621269,0,0,0,1.44394E-08,1.23615E-08,7.48197E-09,0,0,0,3.13789E-08,3.73952E-08,3.96578E-08,0,0,0
65,45,0.2,0.2,28,22,0.3,0.1,3,1,4,3.5,4,0,1,1,0.1,0.1,1,1,10,0.000215794,0.000225182,0.000264545,0,0,0,0.000372227,0.000372492,0.000376088,0,0,0,1.4288E-08,1.26542E-08,8.86034E-09,0,0,0,2.85965E-08,3.10659E-08,3.20244E-08,0,0,0
60,35,0.3,0.2,52,14,0.1,0.1,2.5,3,6,4,5.5,0,1,2,0.1,0.1,1,1,10,0.000205705,0.000224013,0.000315195,0,0,0,0.000539786,0.000543276,0.000549345,0,0,0,1.4339E-08,1.25689E-08,7.6338E-09,0,0,0,3.85822E-08,4.209E-08,4.3421E-08,0,0,0
55,55,0.2,0.1,38,12,0.3,0.3,4.5,2.5,4,3.5,4.5,0,1,1,0.1,0.1,1,1,10,0.000234703,0.000236679,0.000239938,0,0,0,0.000550948,0.000560899,0.000570223,0,0,0,2.596E-08,2.46497E-08,2.16847E-08,0,0,0,2.49568E-08,2.78377E-08,2.91641E-08,0,0,0
50,35,0.2,0.2,40,24,0.1,0.3,4,4,3.5,2,3.5,0,1,1,0.1,0.1,1,1,10,0.000354412,0.000360571,0.000379654,0,0,0,0.000649057,0.000659899,0.000672586,0,0,0,2.91511E-08,2.76298E-08,2.43639E-08,0,0,0,5.32169E-08,5.96435E-08,6.19527E-08,0,0,0
30,25,0.1,0.1,76,14,0.1,0.3,5,1.5,4,3,4,0,1,1,0.1,0.1,1,1,10,0.00124998,0.00125329,0.00125664,0,0,0,0.00182076,0.00184958,0.0018716,0,0,0,7.05338E-08,6.90357E-08,6.57634E-08,0,0,0,7.65618E-08,8.44161E-08,8.75335E-08,0,0,0
55,30,0.1,0.3,32,38,0.2,0.2,0.5,2.5,3,1,4,0,1,1,0.1,0.1,2,1,10,0.00101383,0.00103875,0.00110236,0,0,0,0.000543729,0.000505867,0.000501297,0,0,0,9.06185E-09,6.01784E-09,-1.47834E-10,0,0,0,1.62157E-08,2.46261E-08,2.81253E-08,0,0,0
50,30,0.2,0.1,74,26,0.1,0.1,0.5,4,5.5,2,4.5,0,1,1,0.1,0.1,1,1,10,0.000649727,0.000681625,0.000798627,0,0,0,0.00160302,0.00161056,0.00161895,0,0,0,1.01377E-08,6.5126E-09,-1.60348E-09,0,0,0,2.04442E-08,2.46897E-08,2.66028E-08,0,0,0
40,30,0.2,0.2,22,14,0.1,0.1,2,1,3.5,1.5,4,0,1,1,0.1,0.1,1,1,10,0.000236029,0.000242805,0.000259133,0,0,0,0.00038161,0.000384692,0.000390015,0,0,0,1.19096E-08,1.08278E-08,8.54159E-09,0,0,0,1.86535E-08,2.1242E-08,2.2301E-08,0,0,0
50,45,0.3,0.2,38,6,0.2,0.3,2.5,1,4,2.5,3,0,1,2,0.1,0.1,1,1,10,0.000124807,0.000129904,0.000142703,0,0,0,0.000273698,0.000273509,0.000276963,0,0,0,1.42449E-08,1.30126E-08,1.03106E-08,0,0,0,1.4423E-08,1.76803E-08,1.91693E-08,0,0,0
30,25,0.1,0.2,76,26,0.1,0.1,4.5,4,5.5,3,6,0,1,1,0.1,0.1,1,1,10,0.00160714,0.00160973,0.00161263,0,0,0,0.00119582,0.00119956,0.00120604,0,0,0,7.87316E-08,7.69431E-08,7.28585E-08,0,0,0,8.84553E-08,9.56596E-08,9.82313E-08,0,0,0
20,20,0.3,0.1,66,32,0.3,0.3,4.5,3.5,5,4,5.5,0,1,2,0.1,0.1,1,1,10,0.000989292,0.000976655,0.000982338,0,0,0,0.00281869,0.00285903,0.00288791,0,0,0,1.24532E-07,1.18717E-07,1.02771E-07,0,0,0,1.04106E-07,1.15779E-07,1.20128E-07,0,0,0
55,35,0.1,0.1,74,6,0.3,0.3,3,1,4,4,3,0,1,1,0.1,0.1,1,1,10,0.000641407,0.000655893,0.000694528,0,0,0,0.00105066,0.00106423,0.00107839,0,0,0,1.93657E-08,1.7152E-08,1.25429E-08,0,0,0,4.0818E-08,4.55943E-08,4.75557E-08,0,0,0
25,25,0.3,0.2,30,14,0.1,0.3,5.5,3.5,6,4,4,0,1,2,0.1,0.1,1,1,10,0.000384935,0.000386841,0.000401068,0,0,0,0.000672954,0.000687123,0.000699695,0,0,0,6.06253E-08,5.90873E-08,5.45971E-08,0,0,0,5.64788E-08,6.34374E-08,6.61681E-08,0,0,0
70,45,0.1,0.1,42,36,0.1,0.2,4,3.5,4.5,3,3.5,0,1,1,0.1,0.1,1,1,10,0.000685171,0.000691461,0.000703781,0,0,0,0.00111855,0.00112892,0.00113915,0,0,0,2.30471E-08,2.18887E-08,1.95471E-08,0,0,0,5.4986E-08,5.86725E-08,6.0037E-08,0,0,0
25,15,0.2,0.3,54,8,0.3,0.3,5,2,6,2,3.5,0,1,1,0.1,0.1,2,1,10,0.000539463,0.000550774,0.000582218,0,0,0,0.000986689,0.000946191,0.000952369,0,0,0,6.39486E-08,6.07468E-08,5.35867E-08,0,0,0,9.02071E-08,1.02784E-07,1.06316E-07,0,0,0
70,70,0.3,0.2,24,36,0.3,0.1,1.5,2,3,3.5,6,0,1,2,0.1,0.1,1,1,10,0.000179457,0.000189679,0.000219988,0,0,0,0.000290993,0.000281111,0.000278288,0,0,0,1.54617E-08,1.35212E-08,9.15099E-09,0,0,0,9.80128E-09,1.20981E-08,1.31919E-08,0,0,0
45,30,0.1,0.1,44,6,0.3,0.1,2.5,3,5.5,4,4.5,0,1,1,0.1,0.1,1,1,10,0.000546858,0.000562551,0.000594187,0,0,0,0.000897222,0.000905959,0.000914373,0,0,0,1.32788E-08,1.14463E-08,7.62889E-09,0,0,0,3.13499E-08,3.34142E-08,3.42266E-08,0,0,0
30,25,0.3,0.1,30,12,0.2,0.2,1,3.5,3.5,1,5,0,1,2,0.1,0.1,1,1,10,0.000253937,0.000266316,0.00031814,0,0,0,0.000986411,0.00100235,0.00101746,0,0,0,1.26054E-08,1.01009E-08,4.17557E-09,0,0,0,1.75517E-08,2.12645E-08,2.29085E-08,0,0,0
25,25,0.2,0.2,44,18,0.3,0.3,3,4,4.5,2,6,0,1,1,0.1,0.1,1,1,10,0.00069495,0.000694338,0.000694435,0,0,0,0.000761039,0.000778892,0.000796327,0,0,0,5.09564E-08,4.79141E-08,4.03112E-08,0,0,0,4.05707E-08,4.90897E-08,5.26402E-08,0,0,0
40,40,0.2,0.1,34,8,0.3,0.2,2.5,1,5.5,1.5,4.5,0,1,1,0.1,0.1,1,1,10,0.000240565,0.000244322,0.000249183,0,0,0,0.000551002,0.000560233,0.000569209,0,0,0,1.80649E-08,1.66111E-08,1.34394E-08,0,0,0,1.43474E-08,1.65657E-08,1.76051E-08,0,0,0
45,45,0.3,0.2,78,8,0.2,0.2,2.5,3,4,3.5,4.5,0,1,2,0.1,0.1,1,1,10,0.000283025,0.000287723,0.000326882,0,0,0,0.000453761,0.000456766,0.00046305,0,0,0,2.92768E-08,2.69088E-08,2.14016E-08,0,0,0,2.49799E-08,2.96453E-08,3.17499E-08,0,0,0
30,20,0.1,0.3,78,30,0.1,0.2,0.5,3.5,3,2.5,5,0,1,1,0.1,0.1,2,1,10,0.00188917,0.0019222,0.00197441,0,0,0,0.000979291,0.000953149,0.000956479,0,0,0,1.59157E-08,1.26156E-08,6.12109E-09,0,0,0,2.59545E-08,4.12455E-08,4.75663E-08,0,0,0
55,55,0.1,0.1,72,14,0.2,0.2,2.5,3,4.5,4,4.5,0,1,1,0.1,0.1,1,1,10,0.000679381,0.000683074,0.000686766,0,0,0,0.000734544,0.000741733,0.000748936,0,0,0,2.35928E-08,2.22731E-08,1.94559E-08,0,0,0,1.92024E-08,2.22482E-08,2.36967E-08,0,0,0
70,70,0.3,0.1,20,36,0.2,0.2,2.5,3,5,3.5,5.5,0,1,2,0.1,0.1,1,1,10,0.000181732,0.000193532,0.000230843,0,0,0,0.000557115,0.000557515,0.000560629,0,0,0,1.95297E-08,1.80042E-08,1.43821E-08,0,0,0,1.47806E-08,1.70515E-08,1.81184E-08,0,0,0
50,40,0.1,0.3,80,32,0.1,0.1,5,2,6,3,5.5,0,1,1,0.1,0.1,2,1,10,0.0010195,0.00102268,0.00102701,0,0,0,0.000595962,0.000577117,0.000575483,0,0,0,6.03873E-08,5.90223E-08,5.61552E-08,0,0,0,6.98952E-08,7.6766E-08,7.92556E-08,0,0,0
35,30,0.3,0.1,20,10,0.3,0.2,4.5,1.5,5.5,2,6,0,1,2,0.1,0.1,1,1,10,0.000164398,0.000166684,0.000178851,0,0,0,0.000762073,0.000774983,0.000786492,0,0,0,2.5006E-08,2.347E-08,1.98266E-08,0,0,0,3.35447E-08,3.60909E-08,3.71032E-08,0,0,0
70,40,0.3,0.2,76,6,0.2,0.2,1.5,2.5,4.5,2,6,0,1,2,0.1,0.1,1,1,10,0.000202503,0.00023151,0.000394379,0,0,0,0.00047336,0.000485491,0.000487996,0,0,0,1.14827E-08,9.46804E-09,2.55421E-09,0,0,0,2.4917E-08,2.93801E-08,3.13639E-08,0,0,0
45,45,0.2,0.2,60,16,0.1,0.2,0.5,2,4,1.5,5,0,1,1,0.1,0.1,1,1,10,0.000371511,0.000375926,0.000383469,0,0,0,0.000390965,0.00039134,0.000394957,0,0,0,1.17692E-08,1.02443E-08,7.0565E-09,0,0,0,3.99193E-09,8.37588E-09,1.05135E-08,0,0,0
45,25,0.3,0.2,58,18,0.3,0.3,1.5,1.5,6,1,3.5,0,1,2,0.1,0.1,1,1,10,0.00029549,0.000334596,0.000573862,0,0,0,0.000790617,0.000808652,0.000826645,0,0,0,1.93529E-08,1.60212E-08,4.80174E-09,0,0,0,3.73502E-08,4.57613E-08,4.90583E-08,0,0,0
50,30,0.2,0.2,78,16,0.3,0.1,3.5,3,5.5,2.5,5.5,0,1,1,0.1,0.1,1,1,10,0.000449883,0.000467549,0.000555726,0,0,0,0.000875129,0.000879558,0.000887367,0,0,0,3.1116E-08,2.7756E-08,1.97554E-08,0,0,0,7.25176E-08,7.76777E-08,7.93969E-08,0,0,0
25,20,0.1,0.1,70,12,0.3,0.2,2,2,4,1.5,3,0,1,1,0.1,0.1,1,1,10,0.00135584,0.00137211,0.00139753,0,0,0,0.00190575,0.0019283,0.00194724,0,0,0,3.65286E-08,3.27253E-08,2.47324E-08,0,0,0,4.44913E-08,5.11057E-08,5.38642E-08,0,0,0
60,40,0.3,0.2,40,18,0.2,0.2,6,2.5,3.5,4,6,0,1,2,0.1,0.1,1,1,10,0.000170472,0.000177276,0.00021543,0,0,0,0.000550872,0.000556676,0.000564875,0,0,0,2.94257E-08,2.78289E-08,2.38753E-08,0,0,0,6.39744E-08,6.81673E-08,6.95263E-08,0,0,0
25,20,0.3,0.3,36,24,0.3,0.1,2,2,4.5,1,4.5,0,1,2,0.1,0.1,2,1,10,0.000437178,0.000440762,0.000484534,0,0,0,0.000687518,0.000669264,0.000668134,0,0,0,3.98692E-08,3.54741E-08,2.52276E-08,0,0,0,4.04282E-08,4.82584E-08,5.12219E-08,0,0,0
35,25,0.1,0.2,78,28,0.3,0.3,1,1,5,2.5,5,0,1,1,0.1,0.1,1,1,10,0.00141716,0.00144182,0.00150008,0,0,0,0.00102801,0.00104055,0.00105645,0,0,0,2.59783E-08,2.13646E-08,1.19503E-08,0,0,0,2.88743E-08,4.0499E-08,4.53562E-08,0,0,0
50,50,0.3,0.3,34,28,0.2,0.3,3.5,4,6,4,3.5,0,1,2,0.1,0.1,2,1,10,0.000264561,0.000268203,0.000286027,0,0,0,0.000310409,0.000298666,0.000298292,0,0,0,3.70029E-08,3.50453E-08,3.03553E-08,0,0,0,2.65884E-08,3.28783E-08,3.5705E-08,0,0,0
30,20,0.2,0.1,40,26,0.1,0.2,0.5,4,4,1.5,5.5,0,1,1,0.1,0.1,1,1,10,0.00069417,0.000728274,0.000826144,0,0,0,0.00183738,0.00185668,0.00187611,0,0,0,1.27844E-08,9.20308E-09,1.43214E-09,0,0,0,2.00091E-08,2.68538E-08,2.98135E-08,0,0,0
50,40,0.2,0.3,36,34,0.2,0.2,3,3,3,3,5,0,1,1,0.1,0.1,2,1,10,0.000391636,0.000397364,0.000417175,0,0,0,0.000444876,0.000427381,0.000428917,0,0,0,3.01481E-08,2.80392E-08,2.34894E-08,0,0,0,3.76034E-08,4.41082E-08,4.66137E-08,0,0,0
35,25,0.3,0.2,60,14,0.2,0.3,3,3,3.5,4,3,0,1,2,0.1,0.1,1,1,10,0.000332244,0.000351364,0.000430409,0,0,0,0.000859699,0.000878966,0.000896963,0,0,0,3.35682E-08,3.04406E-08,2.30687E-08,0,0,0,5.64034E-08,6.48446E-08,6.79689E-08,0,0,0
40,40,0.1,0.2,76,36,0.3,0.2,2.5,2.5,5,1,5,0,1,1,0.1,0.1,1,1,10,0.00135632,0.00135891,0.00136004,0,0,0,0.000726202,0.000729327,0.000736899,0,0,0,5.34697E-08,5.02431E-08,4.31788E-08,0,0,0,3.05112E-08,3.79671E-08,4.13748E-08,0,0,0
25,20,0.1,0.1,26,10,0.3,0.3,4,3.5,6,3,4,0,1,1,0.1,0.1,1,1,10,0.000782383,0.000793605,0.00080554,0,0,0,0.00129647,0.0013249,0.00134744,0,0,0,3.52214E-08,3.34731E-08,2.94381E-08,0,0,0,4.70038E-08,5.23276E-08,5.43415E-08,0,0,0
25,25,0.3,0.2,32,20,0.1,0.3,5.5,1.5,3,1,6,0,1,2,0.1,0.1,1,1,10,0.000457167,0.000454742,0.000470208,0,0,0,0.000732747,0.000749458,0.000765809,0,0,0,7.18598E-08,7.00441E-08,6.48972E-08,0,0,0,5.68362E-08,6.43291E-08,6.72114E-08,0,0,0
40,40,0.2,0.1,76,28,0.3,0.3,0.5,1,5.5,3,6,0,1,1,0.1,0.1,1,1,10,0.000578763,0.00058379,0.000594367,0,0,0,0.001177,0.00118819,0.00120007,0,0,0,2.2081E-08,1.81563E-08,9.96952E-09,0,0,0,5.96601E-09,1.26775E-08,1.59337E-08,0,0,0
45,40,0.2,0.1,28,8,0.1,0.2,2,1,5.5,1.5,5,0,1,1,0.1,0.1,1,1,10,0.000178858,0.000182973,0.000190143,0,0,0,0.000481421,0.000490464,0.000499164,0,0,0,1.01639E-08,9.39573E-09,7.7838E-09,0,0,0,1.13302E-08,1.32122E-08,1.40763E-08,0,0,0
35,25,0.3,0.3,40,38,0.3,0.3,4,2.5,3,4,6,0,1,2,0.1,0.1,2,1,10,0.00044747,0.000446329,0.00049997,0,0,0,0.00083324,0.000817264,0.000828732,0,0,0,6.13612E-08,5.72766E-08,4.72951E-08,0,0,0,7.75125E-08,8.95691E-08,9.33306E-08,0,0,0
45,45,0.3,0.3,40,6,0.1,0.1,1.5,1,6,2,4.5,0,1,2,0.1,0.1,2,1,10,0.000147927,0.000157958,0.000164048,0,0,0,0.00017797,0.000171841,0.00017119,0,0,0,1.26881E-08,1.15309E-08,9.18733E-09,0,0,0,7.66888E-09,1.03299E-08,1.1604E-08,0,0,0
