% Model,MFT_5_5_1.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 6.1.0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Apr 28 2024, 17:52",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Table,Table 4 - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% hw1 (mm),hw2 (mm),dw1 (mm),dw2 (mm),lcs (mm),dcs (mm),dww_ii_x (mm),dww_oo_x (mm),dww_x (mm),lcore_x1 (mm),lcore_x2 (mm),lcore_y1 (mm),lcore_y2 (mm),dc2c (mm),dsm_i (mm),Nlayer_analysis_i,thick_first_layer_i,thick_first_layer_o,Nlayer_analysis_o,dsm_o (mm),freq,mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J)
55,45,0.3,0.2,32,22,0.2,0.2,2,2.5,3,3,4.5,0,1,2,0.1,0.1,1,1,10,0.000193762,0.000193677,0.000206682,0.000244357,0.000338724,0,0.00042969,0.000430072,0.000433662,0.000440696,0.000452847,0,3.2533E-08,3.09866E-08,2.74613E-08,2.17071E-08,1.28046E-08,0,3.67668E-08,4.42966E-08,4.97831E-08,5.31387E-08,5.42556E-08,0
60,40,0.2,0.1,74,24,0.2,0.3,4.5,2.5,4,2.5,5,0,1,1,0.1,0.1,1,1,10,0.000397369,0.000395277,0.000409677,0.000466046,0.000613031,0,0.001453,0.00148254,0.00150944,0.00153346,0.00155777,0,6.68409E-08,6.50935E-08,6.10886E-08,5.40455E-08,4.27995E-08,0,1.18946E-07,1.31047E-07,1.39551E-07,1.44355E-07,1.45392E-07,0
35,20,0.3,0.3,26,30,0.1,0.2,4.5,2.5,4,2.5,3,0,1,2,0.1,0.1,2,1,10,0.000383409,0.000368138,0.000390902,0.000458238,0.000609114,0,0.00107591,0.00100947,0.000979591,0.000985175,0.00103785,0,8.99888E-08,8.84804E-08,8.40825E-08,7.65249E-08,6.47796E-08,0,1.35313E-07,1.54567E-07,1.67417E-07,1.73661E-07,1.72641E-07,0
40,40,0.1,0.2,24,14,0.3,0.3,2,2,3,3.5,4.5,0,1,1,0.1,0.1,1,1,10,0.000536361,0.000540861,0.000544789,0.000548339,0.000552267,0,0.00032288,0.000327333,0.000335327,0.000345099,0.000355962,0,3.63282E-08,3.52977E-08,3.28076E-08,2.87914E-08,2.31822E-08,0,1.7275E-08,2.5174E-08,3.10743E-08,3.48938E-08,3.65226E-08,0
55,30,0.1,0.3,36,14,0.1,0.1,1.5,3,6,3,4,0,1,1,0.1,0.1,2,1,10,0.000581712,0.000588889,0.000603527,0.00063636,0.000703859,0,0.000428805,0.000407743,0.000397652,0.000398677,0.000413393,0,1.8648E-08,1.76381E-08,1.5505E-08,1.21072E-08,7.39035E-09,0,3.66614E-08,4.55512E-08,5.19621E-08,5.57708E-08,5.67431E-08,0
50,35,0.3,0.3,54,24,0.3,0.3,1.5,3.5,5,3.5,4.5,0,1,2,0.1,0.1,2,1,10,0.000291516,0.00028846,0.000310863,0.000407252,0.000727487,0,0.000570239,0.000548231,0.000540764,0.000549045,0.000577184,0,4.71408E-08,4.44473E-08,3.84714E-08,2.83327E-08,9.43611E-09,0,5.09039E-08,6.85363E-08,8.13469E-08,8.9133E-08,9.13593E-08,0
60,55,0.2,0.2,78,10,0.1,0.1,4,2,3,3.5,3.5,0,1,1,0.1,0.1,1,1,10,0.000313218,0.000317264,0.000315809,0.000322092,0.000332788,0,0.000443598,0.000439905,0.000454939,0.000441427,0.000448125,0,5.38551E-08,5.27462E-08,5.04077E-08,4.66763E-08,4.1569E-08,0,5.56603E-08,6.1703E-08,6.59827E-08,6.88162E-08,6.98077E-08,0
25,25,0.2,0.1,30,38,0.3,0.1,4,1.5,4,4,4.5,0,1,1,0.1,0.1,1,1,10,0.00101974,0.000998094,0.000988574,0.000990374,0.0010058,0,0.00189501,0.00190185,0.00191045,0.00192039,0.00193272,0,1.49242E-07,1.4655E-07,1.38476E-07,1.25061E-07,1.06237E-07,0,1.01281E-07,1.09665E-07,1.15567E-07,1.18968E-07,1.19864E-07,0
70,60,0.2,0.1,28,8,0.1,0.1,1.5,3,3,4,5.5,0,1,1,0.1,0.1,1,1,10,0.000134505,0.000136636,0.000142233,0.000155547,0.000183846,0,0.000363242,0.000367324,0.000371511,0.000375749,0.000380181,0,1.03696E-08,9.83186E-09,8.66259E-09,6.73102E-09,3.90665E-09,0,1.48999E-08,1.68427E-08,1.82781E-08,1.91963E-08,1.95879E-08,0
70,70,0.3,0.1,64,32,0.3,0.2,3,3,6,3,3,0,1,2,0.1,0.1,1,1,10,0.000262379,0.000262869,0.000273485,0.000293864,0.000324753,0,0.000767276,0.000773195,0.000779164,0.000785018,0.000790959,0,6.17597E-08,5.94166E-08,5.40145E-08,4.55798E-08,3.40532E-08,0,4.58277E-08,5.2037E-08,5.66289E-08,5.95835E-08,6.08829E-08,0
70,50,0.3,0.3,44,24,0.1,0.3,3,1,4,3,5,0,1,2,0.1,0.1,2,1,10,0.000167786,0.000171902,0.000189438,0.000236587,0.000352466,0,0.000373884,0.000354618,0.000346061,0.000350561,0.000373038,0,3.79188E-08,3.67465E-08,3.42165E-08,2.98532E-08,2.25361E-08,0,4.81167E-08,5.93627E-08,6.75675E-08,7.25757E-08,7.39699E-08,0
70,45,0.2,0.2,46,40,0.3,0.1,1.5,1,3,1.5,3,0,1,1,0.1,0.1,1,1,10,0.000349138,0.000356045,0.000399732,0.000549605,0.000962897,0,0.000622761,0.000612177,0.000608405,0.000612023,0.000625576,0,3.16754E-08,2.98738E-08,2.56712E-08,1.68719E-08,-5.78297E-10,0,5.05844E-08,5.87196E-08,6.45585E-08,6.80295E-08,6.90529E-08,0
70,50,0.2,0.2,70,12,0.2,0.1,3.5,4,5.5,4,5.5,0,1,1,0.1,0.1,1,1,10,0.00027646,0.000276734,0.000290007,0.00033653,0.00045495,0,0.000511901,0.000509836,0.000511342,0.000516758,0.000529012,0,3.78947E-08,3.66216E-08,3.37127E-08,2.85318E-08,2.02144E-08,0,7.00614E-08,7.65025E-08,8.10862E-08,8.37406E-08,8.43894E-08,0
40,25,0.2,0.2,68,20,0.3,0.3,1.5,2.5,5,1,5,0,1,1,0.1,0.1,1,1,10,0.000534057,0.000535357,0.00057122,0.000711935,0.00111256,0,0.00100169,0.00102514,0.00105214,0.00108118,0.0011135,0,5.55033E-08,5.2613E-08,4.59948E-08,3.35332E-08,1.14486E-08,0,6.66761E-08,8.65177E-08,1.00705E-07,1.09048E-07,1.11218E-07,0
25,20,0.3,0.3,44,8,0.2,0.1,6,4,5.5,1.5,4.5,0,1,2,0.1,0.1,2,1,10,0.000413205,0.000420348,0.000424528,0.000447949,0.000485628,0,0.000861377,0.000820214,0.000796815,0.000790049,0.000803859,0,1.24959E-07,1.22823E-07,1.17171E-07,1.07789E-07,9.46355E-08,0,1.4991E-07,1.64794E-07,1.75126E-07,1.80784E-07,1.81488E-07,0
55,55,0.1,0.3,72,32,0.3,0.2,3,4,5,2.5,4,0,1,1,0.1,0.1,2,1,10,0.000983822,0.000983479,0.000982945,0.000981788,0.000980516,0,0.000459283,0.000425407,0.000404093,0.000394909,0.000398624,0,8.38662E-08,8.19714E-08,7.73864E-08,7.00688E-08,5.99804E-08,0,4.47986E-08,5.83416E-08,6.83892E-08,7.4842E-08,7.75246E-08,0
40,40,0.2,0.1,26,36,0.1,0.1,0.5,2,5.5,2.5,3,0,1,1,0.1,0.1,1,1,10,0.000461941,0.00046829,0.000484241,0.000510719,0.000549616,0,0.00095439,0.000950043,0.000948884,0.00095057,0.000954914,0,2.96109E-08,2.79662E-08,2.43521E-08,1.87201E-08,1.1011E-08,0,9.51388E-09,1.47521E-08,1.86402E-08,2.117E-08,2.23322E-08,0
20,20,0.3,0.1,42,20,0.3,0.2,2.5,3,5.5,1,5,0,1,2,0.1,0.1,1,1,10,0.000718921,0.000694675,0.000688532,0.000697869,0.000731026,0,0.00191549,0.00195017,0.00198102,0.00200627,0.00202618,0,1.06987E-07,1.04198E-07,9.4666E-08,7.86231E-08,5.57873E-08,0,8.31261E-08,9.58363E-08,1.04878E-07,1.10214E-07,1.11806E-07,0
60,55,0.3,0.2,36,38,0.2,0.2,4.5,3,6,4,5.5,0,1,2,0.1,0.1,1,1,10,0.000293412,0.00028418,0.000297826,0.000327689,0.000375478,0,0.000543804,0.00053284,0.000528338,0.000530241,0.000541497,0,7.93024E-08,7.76679E-08,7.325E-08,6.62017E-08,5.64692E-08,0,6.77275E-08,7.67836E-08,8.33141E-08,8.72312E-08,8.8427E-08,0
40,40,0.2,0.1,30,16,0.2,0.1,5.5,1.5,3,2,3,0,1,1,0.1,0.1,1,1,10,0.000353229,0.000351471,0.000352605,0.000356149,0.000362355,0,0.000803731,0.000810675,0.000817486,0.000823997,0.000830654,0,7.13848E-08,7.03416E-08,6.75592E-08,6.30197E-08,5.66939E-08,0,6.80606E-08,7.20098E-08,7.4869E-08,7.66216E-08,7.72558E-08,0
45,40,0.3,0.2,62,26,0.1,0.2,3,2.5,5.5,1,5.5,0,1,2,0.1,0.1,1,1,10,0.000355786,0.000352046,0.000363268,0.000390416,0.000439015,0,0.00068266,0.000682873,0.00068646,0.000693368,0.000705699,0,7.57306E-08,7.3794E-08,6.90196E-08,6.1457E-08,5.09761E-08,0,6.25062E-08,7.43118E-08,8.28741E-08,8.80904E-08,8.9835E-08,0
35,35,0.1,0.3,34,30,0.2,0.3,5.5,2,4,2.5,3,0,1,1,0.1,0.1,2,1,10,0.00114206,0.00114236,0.001143,0.00114286,0.00114261,0,0.000572486,0.000534592,0.000512863,0.000507291,0.00052052,0,1.36181E-07,1.35076E-07,1.31806E-07,1.26334E-07,1.18641E-07,0,7.42342E-08,9.17294E-08,1.04568E-07,1.12554E-07,1.15299E-07,0
35,35,0.2,0.1,62,6,0.3,0.3,5,3,5.5,2,6,0,1,1,0.1,0.1,1,1,10,0.000523164,0.000512147,0.000518068,0.000502829,0.000546276,0,0.00110164,0.0011273,0.00115065,0.00117098,0.00118916,0,9.28995E-08,9.14766E-08,8.68893E-08,7.93974E-08,6.85753E-08,0,8.26188E-08,9.28049E-08,1.0019E-07,1.04697E-07,1.06262E-07,0
25,25,0.2,0.3,80,28,0.1,0.3,1,2.5,3.5,4,3,0,1,1,0.1,0.1,2,1,10,0.00110017,0.00109179,0.00108913,0.00109221,0.0011034,0,0.00089271,0.00083883,0.000818511,0.00081742,0.000830262,0,1.04972E-07,1.02385E-07,9.55824E-08,8.45271E-08,6.91767E-08,0,1.16093E-08,4.31135E-08,6.62038E-08,8.09231E-08,8.69564E-08,0
70,40,0.2,0.1,64,26,0.2,0.3,2,2,4,3.5,5,0,1,1,0.1,0.1,1,1,10,0.000350759,0.000357246,0.000403389,0.000559046,0.000964362,0,0.00120655,0.00123308,0.00125837,0.00128196,0.00130484,0,3.10106E-08,2.9766E-08,2.64462E-08,1.88062E-08,3.59816E-09,0,6.42986E-08,7.5549E-08,8.36377E-08,8.84914E-08,9.00462E-08,0
70,60,0.3,0.2,74,22,0.2,0.3,3.5,2,6,4,6,0,1,2,0.1,0.1,1,1,10,0.000226652,0.000225517,0.000234884,0.000259946,0.000314768,0,0.000478921,0.00048069,0.000485858,0.000494915,0.000510568,0,5.76545E-08,5.58305E-08,5.16998E-08,4.52033E-08,3.59245E-08,0,5.60357E-08,6.64924E-08,7.41246E-08,7.88181E-08,8.0396E-08,0
70,70,0.3,0.1,26,26,0.1,0.3,4.5,3.5,5,2.5,3.5,0,1,2,0.1,0.1,1,1,10,0.000181625,0.000178471,0.000189312,0.000209368,0.000238848,0,0.000548969,0.00055636,0.00056393,0.000571572,0.000579602,0,4.97906E-08,4.89941E-08,4.67511E-08,4.3138E-08,3.81519E-08,0,3.97192E-08,4.54241E-08,4.96404E-08,5.23295E-08,5.34562E-08,0
30,20,0.2,0.2,44,28,0.3,0.2,1,1,3.5,2,4.5,0,1,1,0.1,0.1,1,1,10,0.000641325,0.000634644,0.000657774,0.0007806,0.00115342,0,0.00109985,0.00111292,0.00113125,0.00115256,0.00117762,0,5.69907E-08,5.36044E-08,4.58732E-08,3.18684E-08,8.43731E-09,0,5.27792E-08,7.02757E-08,8.27111E-08,8.99594E-08,9.18262E-08,0
55,35,0.1,0.2,58,26,0.2,0.2,6,1,6,1,3,0,1,1,0.1,0.1,1,1,10,0.000727258,0.000731052,0.000738424,0.000755181,0.000790248,0,0.000884495,0.000884772,0.000891552,0.000904256,0.000929521,0,8.7635E-08,8.61496E-08,8.30106E-08,7.80813E-08,7.12645E-08,0,1.32927E-07,1.45163E-07,1.53547E-07,1.5794E-07,1.58133E-07,0
55,35,0.3,0.1,32,8,0.3,0.1,1.5,2.5,6,1.5,3,0,1,2,0.1,0.1,1,1,10,0.000127375,0.000137121,0.000172812,0.000259298,0.000592982,0,0.000697482,0.00070614,0.000714598,0.000722911,0.000731338,0,1.73432E-08,1.59806E-08,1.32714E-08,8.3682E-09,-4.31494E-09,0,3.46265E-08,3.80476E-08,4.05176E-08,4.20177E-08,4.2534E-08,0
55,45,0.3,0.2,38,10,0.3,0.1,3.5,3.5,3,2.5,5,0,1,2,0.1,0.1,1,1,10,0.000160381,0.00016118,0.000169614,0.000194064,0.000258978,0,0.000407594,0.00040674,0.000408463,0.000412857,0.000421822,0,3.63706E-08,3.48231E-08,3.13031E-08,2.56592E-08,1.71248E-08,0,5.52006E-08,6.03722E-08,6.40844E-08,6.6279E-08,6.68979E-08,0
35,35,0.3,0.1,40,28,0.3,0.2,1.5,2.5,5,3.5,5.5,0,1,2,0.1,0.1,1,1,10,0.000426246,0.000416233,0.000424229,0.000448374,0.000495203,0,0.00115716,0.00117172,0.00118641,0.00120048,0.00121389,0,6.26147E-08,5.97242E-08,5.223E-08,4.02269E-08,2.35074E-08,0,3.78776E-08,4.67326E-08,5.32031E-08,5.7264E-08,5.8891E-08,0
40,40,0.2,0.3,72,12,0.1,0.2,5,4,4.5,4,6,0,1,1,0.1,0.1,2,1,10,0.00056674,0.000562644,0.000569849,0.000586408,0.000612921,0,0.000515118,0.000488357,0.0004741,0.000473139,0.00048875,0,1.04452E-07,1.03577E-07,1.00531E-07,9.53306E-08,8.7995E-08,0,8.02681E-08,9.40918E-08,1.04225E-07,1.10502E-07,1.12602E-07,0
25,20,0.2,0.3,26,34,0.1,0.3,5.5,2.5,4.5,2,3.5,0,1,1,0.1,0.1,2,1,10,0.000883252,0.000870404,0.000874704,0.000892705,0.000925104,0,0.00114426,0.00106497,0.0010227,0.0010162,0.00105398,0,1.72429E-07,1.7132E-07,1.67068E-07,1.59682E-07,1.49183E-07,0,1.26445E-07,1.52396E-07,1.70392E-07,1.80192E-07,1.81077E-07,0
65,35,0.1,0.2,44,40,0.3,0.1,0.5,1,4.5,4,4.5,0,1,1,0.1,0.1,1,1,10,0.000911595,0.000927072,0.000992535,0.00118898,0.00165179,0,0.00074324,0.000726926,0.00071949,0.000720962,0.000732477,0,2.44905E-08,2.19712E-08,1.58126E-08,4.17308E-09,-1.41189E-08,0,3.31866E-08,4.31413E-08,5.03422E-08,5.47249E-08,5.6197E-08,0
60,60,0.1,0.1,28,16,0.1,0.1,1.5,3,4,3.5,6,0,1,1,0.1,0.1,1,1,10,0.00039766,0.000400048,0.000402691,0.000405624,0.000408988,0,0.000436357,0.000439569,0.000443206,0.000447141,0.000451325,0,1.74499E-08,1.69647E-08,1.58973E-08,1.42345E-08,1.1964E-08,0,1.17446E-08,1.41944E-08,1.60192E-08,1.72111E-08,1.77629E-08,0
65,55,0.2,0.3,48,14,0.1,0.3,3,3.5,4,3,5.5,0,1,1,0.1,0.1,2,1,10,0.00023532,0.000235462,0.000239118,0.000248652,0.000267681,0,0.000303824,0.000287644,0.000279263,0.0002802,0.000293374,0,3.62087E-08,3.53557E-08,3.34707E-08,3.04774E-08,2.63035E-08,0,3.45916E-08,4.42964E-08,5.14766E-08,5.60066E-08,5.75948E-08,0
25,25,0.2,0.1,76,24,0.1,0.2,4,2.5,5,2.5,5.5,0,1,1,0.1,0.1,1,1,10,0.00111535,0.00109806,0.0010883,0.00108339,0.00108427,0,0.00212832,0.00216166,0.00219131,0.00221588,0.0022361,0,1.59366E-07,1.57821E-07,1.52297E-07,1.42807E-07,1.2939E-07,0,1.13003E-07,1.27485E-07,1.37823E-07,1.43976E-07,1.45916E-07,0
60,35,0.3,0.1,50,16,0.1,0.1,5,3.5,5,3.5,4,0,1,2,0.1,0.1,1,1,10,0.000198341,0.000199665,0.000223794,0.000302565,0.000513197,0,0.00129043,0.00130217,0.00131311,0.00132293,0.00133329,0,4.59782E-08,4.48414E-08,4.21635E-08,3.70713E-08,2.72276E-08,0,1.21436E-07,1.26701E-07,1.30291E-07,1.32177E-07,1.32352E-07,0
25,25,0.3,0.1,54,18,0.3,0.3,6,2.5,3.5,1,3.5,0,1,2,0.1,0.1,1,1,10,0.000662447,0.000638378,0.000638945,0.000656704,0.000689789,0,0.00184908,0.00188804,0.0019211,0.0019468,0.00196659,0,1.7145E-07,1.69039E-07,1.60567E-07,1.46409E-07,1.26467E-07,0,1.5415E-07,1.69949E-07,1.81219E-07,1.87867E-07,1.89805E-07,0
65,65,0.1,0.3,78,24,0.2,0.2,3.5,2,3,2.5,3.5,0,1,1,0.1,0.1,2,1,10,0.000733216,0.000734629,0.000736038,0.000737203,0.000738337,0,0.000351258,0.000324305,0.000306689,0.000298393,0.000300014,0,6.92718E-08,6.8078E-08,6.53514E-08,6.10702E-08,5.52169E-08,0,3.84945E-08,4.90957E-08,5.70145E-08,6.21715E-08,6.44348E-08,0
30,30,0.1,0.1,46,34,0.3,0.2,5,1,5.5,4,4,0,1,1,0.1,0.1,1,1,10,0.00156916,0.00156587,0.00155855,0.00154749,0.00153432,0,0.00164154,0.00166407,0.00168496,0.00170319,0.00171947,0,1.64868E-07,1.62395E-07,1.56232E-07,1.46301E-07,1.32536E-07,0,9.93196E-08,1.10771E-07,1.18987E-07,1.23931E-07,1.25573E-07,0
20,20,0.3,0.2,32,32,0.2,0.2,5.5,4,6,2.5,5.5,0,1,2,0.1,0.1,1,1,10,0.000982416,0.000916954,0.000919963,0.000954656,0.00102201,0,0.00140107,0.00140652,0.00141789,0.00143319,0.00145599,0,2.00788E-07,2.00409E-07,1.9284E-07,1.78749E-07,1.58142E-07,0,1.57204E-07,1.76223E-07,1.89299E-07,1.96251E-07,1.96892E-07,0
60,60,0.3,0.2,72,16,0.2,0.2,1,3.5,4,2,5,0,1,2,0.1,0.1,1,1,10,0.000243862,0.0002521,0.000275629,0.000315717,0.00037534,0,0.000382801,0.000379969,0.000380332,0.000383265,0.000388753,0,3.45396E-08,3.25777E-08,2.81214E-08,2.115E-08,1.1589E-08,0,1.78533E-08,2.5731E-08,3.16E-08,3.54207E-08,3.71428E-08,0
30,30,0.3,0.1,60,14,0.3,0.3,5,3.5,6,1.5,6,0,1,2,0.1,0.1,1,1,10,0.00055366,0.000535455,0.000546258,0.000583455,0.000648416,0,0.00150775,0.00154112,0.00157047,0.0015947,0.00161501,0,1.26283E-07,1.24295E-07,1.17114E-07,1.05006E-07,8.79163E-08,0,1.11935E-07,1.25161E-07,1.34617E-07,1.4022E-07,1.41899E-07,0
55,45,0.1,0.1,64,10,0.3,0.2,0.5,1.5,5,2.5,6,0,1,1,0.1,0.1,1,1,10,0.000574681,0.000582811,0.000599409,0.000638601,0.000723829,0,0.000729413,0.000738761,0.000748665,0.000758776,0.000769049,0,1.81567E-08,1.64797E-08,1.28974E-08,7.09291E-09,-1.14311E-09,0,1.47199E-08,2.057E-08,2.48948E-08,2.76673E-08,2.88567E-08,0
65,65,0.1,0.1,36,24,0.2,0.2,5.5,3.5,5,3,3,0,1,1,0.1,0.1,1,1,10,0.000537945,0.000539476,0.000541412,0.000543327,0.000545327,0,0.000628048,0.000634704,0.000641337,0.000647815,0.000654447,0,6.24084E-08,6.16552E-08,5.97817E-08,5.67673E-08,5.25982E-08,0,5.3403E-08,5.83132E-08,6.19262E-08,6.42179E-08,6.51686E-08,0
40,35,0.1,0.2,26,6,0.3,0.3,4.5,3.5,6,3,3.5,0,1,1,0.1,0.1,1,1,10,0.000441403,0.00044669,0.00045189,0.000457454,0.000464255,0,0.00040416,0.000411908,0.000421023,0.000431261,0.000444123,0,4.53405E-08,4.45044E-08,4.2431E-08,3.90514E-08,3.4296E-08,0,4.83922E-08,5.65766E-08,6.25592E-08,6.62064E-08,6.73486E-08,0
20,20,0.1,0.1,58,6,0.2,0.1,3,2,6,3.5,3,0,1,1,0.1,0.1,1,1,10,0.00141315,0.00141749,0.00141888,0.00141747,0.00141476,0,0.00157778,0.00159632,0.00161348,0.00162856,0.00164169,0,9.14481E-08,8.98603E-08,8.55837E-08,7.85334E-08,6.86257E-08,0,7.00548E-08,7.75577E-08,8.29752E-08,8.62869E-08,8.74758E-08,0
70,55,0.3,0.2,52,10,0.2,0.1,5,3.5,5.5,2,5,0,1,2,0.1,0.1,1,1,10,0.000146073,0.000148106,0.000158335,0.000183905,0.000244096,0,0.000409872,0.000407248,0.000407715,0.000411239,0.000420285,0,4.40336E-08,4.27631E-08,3.9952E-08,3.54479E-08,2.8627E-08,0,6.89627E-08,7.40666E-08,7.76948E-08,7.97911E-08,8.02956E-08,0
35,20,0.2,0.3,72,10,0.2,0.2,3,3,3,2,5.5,0,1,1,0.1,0.1,2,1,10,0.000529998,0.00053486,0.000568175,0.000668956,0.000912037,0,0.00114198,0.000980901,0.00101977,0.000996801,0.00105324,0,6.97413E-08,6.74029E-08,6.20431E-08,5.24838E-08,3.72051E-08,0,1.17751E-07,1.39885E-07,1.54271E-07,1.62912E-07,1.6361E-07,0
35,30,0.3,0.1,76,28,0.2,0.3,2,3.5,5,2.5,5.5,0,1,2,0.1,0.1,1,1,10,0.000535594,0.000526104,0.000536379,0.000581335,0.00069912,0,0.00186408,0.00190021,0.00193255,0.00195973,0.00198224,0,8.70728E-08,8.34479E-08,7.46746E-08,6.06673E-08,4.04806E-08,0,7.52657E-08,9.24934E-08,1.04909E-07,1.12442E-07,1.15028E-07,0
70,55,0.3,0.1,70,30,0.1,0.2,1.5,3,3.5,1.5,5,0,1,2,0.1,0.1,1,1,10,0.000241518,0.000247174,0.000275029,0.000352527,0.000547087,0,0.00095355,0.000964564,0.000975626,0.000986512,0.000997703,0,3.11285E-08,2.94459E-08,2.57422E-08,1.92706E-08,8.12242E-09,0,4.07004E-08,4.80696E-08,5.34525E-08,5.68223E-08,5.81556E-08,0
70,65,0.1,0.1,42,20,0.1,0.3,2,2.5,4.5,2.5,3,0,1,1,0.1,0.1,1,1,10,0.00043418,0.000436205,0.000438761,0.000442164,0.000446854,0,0.000529228,0.000538383,0.000547469,0.00055621,0.00056475,0,2.47743E-08,2.41876E-08,2.29547E-08,2.10599E-08,1.84879E-08,0,1.72591E-08,2.29074E-08,2.71097E-08,2.98284E-08,3.10266E-08,0
35,25,0.3,0.2,80,26,0.3,0.1,1,2,6,2.5,5,0,1,2,0.1,0.1,1,1,10,0.000507821,0.000502323,0.0005362,0.000700039,0.00127152,0,0.00114579,0.00114569,0.0011516,0.00116275,0.00118056,0,6.48897E-08,6.01536E-08,4.97922E-08,3.2129E-08,-6.40416E-10,0,6.96676E-08,8.44338E-08,9.49679E-08,1.0119E-07,1.03001E-07,0
45,45,0.1,0.2,28,12,0.2,0.3,2.5,4,4,2.5,4,0,1,1,0.1,0.1,1,1,10,0.000517064,0.000520582,0.000524038,0.00052728,0.000530542,0,0.000314189,0.000318561,0.000325679,0.000334197,0.000343913,0,3.60991E-08,3.53794E-08,3.35756E-08,3.06539E-08,2.65842E-08,0,2.17604E-08,2.94629E-08,3.52158E-08,3.89371E-08,4.0519E-08,0
70,40,0.3,0.3,52,38,0.1,0.2,4.5,1.5,6,1.5,5,0,1,2,0.1,0.1,2,1,10,0.000241808,0.000246465,0.000279941,0.000376986,0.000629202,0,0.000690754,0.000647173,0.000627573,0.000633493,0.000676144,0,6.40166E-08,6.25548E-08,5.9198E-08,5.29158E-08,4.10214E-08,0,1.19384E-07,1.34402E-07,1.44828E-07,1.50503E-07,1.50817E-07,0
30,20,0.3,0.3,52,14,0.1,0.1,0.5,1,6,1.5,6,0,1,2,0.1,0.1,2,1,10,0.000345655,0.000352311,0.00039243,0.000522262,0.000876445,0,0.000683339,0.000652235,0.000636999,0.000636084,0.000649166,0,3.72818E-08,3.50257E-08,2.99988E-08,2.05976E-08,3.54443E-09,0,2.77145E-08,4.23932E-08,5.30178E-08,5.94577E-08,6.14742E-08,0
25,25,0.1,0.1,78,40,0.2,0.2,5,2.5,6,3,3.5,0,1,1,0.1,0.1,1,1,10,0.00258373,0.00257577,0.00256446,0.00254778,0.00252725,0,0.00265198,0.00268721,0.00271755,0.00274116,0.00275891,0,2.48862E-07,2.4662E-07,2.39615E-07,2.27784E-07,2.11095E-07,0,1.5837E-07,1.76316E-07,1.8911E-07,1.96708E-07,1.9908E-07,0
