% Model,MFT_5_6_1.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 6.1.0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Apr 29 2024, 19:38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Table,Table 4 - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% hw1 (mm),hw2 (mm),dw1 (mm),dw2 (mm),lcs (mm),dcs (mm),dww_ii_x (mm),dww_oo_x (mm),dww_x (mm),lcore_x1 (mm),lcore_x2 (mm),lcore_y1 (mm),lcore_y2 (mm),dc2c (mm),dsm_i (mm),Nlayer_analysis_i,thick_first_layer_i,thick_first_layer_o,Nlayer_analysis_o,dsm_o (mm),freq,mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J)
25,20,0.1,0.1,80,12,0.1,0.2,4,1.5,5.5,2,4.5,0,1,1,0.1,0.1,1,1,10,0.00152451,0.00152638,0.00152814,0.00153027,0.0015338,0,0.00234249,0.00238205,0.00241629,0.00244271,0.00246135,0.00247441,1.34E-07,1.32E-07,1.29E-07,1.23E-07,1.15E-07,0,1.36E-07,1.55E-07,1.69E-07,1.78E-07,1.84E-07,1.85E-07
20,20,0.1,0.1,68,20,0.1,0.1,5.5,1,3.5,1,3,0,1,1,0.1,0.1,1,1,10,0.00218581,0.00218505,0.00218183,0.00217546,0.00216713,0,0.00238753,0.00241343,0.00243673,0.0024564,0.00247237,0.00248594,2.15E-07,2.14E-07,2.10E-07,2.03E-07,1.93E-07,0,1.83E-07,1.96E-07,2.06E-07,2.14E-07,2.18E-07,2.19E-07
30,25,0.3,0.2,38,26,0.3,0.2,2.5,3,4.5,1,3.5,0,1,2,0.1,0.1,1,1,10,0.000458401,0.000450827,0.000461449,0.000493882,0.000569968,0,0.000975421,0.000974744,0.000978819,0.000986535,0.000997982,0.00101571,9.19E-08,8.85E-08,8.00E-08,6.64E-08,4.72E-08,0,8.68E-08,1.05E-07,1.20E-07,1.30E-07,1.36E-07,1.37E-07
30,30,0.1,0.2,58,12,0.1,0.2,2,1.5,4,4,3.5,0,1,1,0.1,0.1,1,1,10,0.00104546,0.00104739,0.00104894,0.00104994,0.00105077,0,0.000599695,0.000599293,0.000606698,0.000617896,0.000630669,0.000644458,6.53E-08,6.43E-08,6.19E-08,5.80E-08,5.27E-08,0,2.58E-08,4.00E-08,5.13E-08,5.96E-08,6.49E-08,6.70E-08
40,30,0.1,0.2,66,22,0.1,0.3,6,1.5,3.5,2.5,4.5,0,1,1,0.1,0.1,1,1,10,0.00101815,0.0010192,0.00102083,0.00102327,0.00102711,0,0.00105943,0.00106341,0.00107445,0.00109302,0.00112123,0.0011655,1.27E-07,1.26E-07,1.24E-07,1.20E-07,1.14E-07,0,1.49E-07,1.71E-07,1.88E-07,2.00E-07,2.06E-07,2.07E-07
55,35,0.1,0.1,76,38,0.2,0.2,3,3.5,6,1.5,4.5,0,1,1,0.1,0.1,1,1,10,0.00109436,0.00110079,0.00112159,0.00117758,0.00130106,0,0.00190896,0.00193671,0.00196285,0.00198659,0.00200886,0.00203287,6.74E-08,6.51E-08,6.00E-08,5.18E-08,4.02E-08,0,1.32E-07,1.47E-07,1.58E-07,1.66E-07,1.71E-07,1.71E-07
60,45,0.3,0.2,34,40,0.2,0.3,3.5,4,5,2,5,0,1,2,0.1,0.1,1,1,10,0.000281519,0.000277332,0.000301375,0.000362338,0.000499605,0,0.000741826,0.000726482,0.000721012,0.000725626,0.000742847,0.000779519,6.68E-08,6.48E-08,6.01E-08,5.24E-08,4.05E-08,0,8.79E-08,1.04E-07,1.17E-07,1.26E-07,1.31E-07,1.31E-07
45,30,0.3,0.2,70,40,0.1,0.3,3.5,3.5,4.5,1.5,3.5,0,1,2,0.1,0.1,1,1,10,0.000462491,0.000455794,0.000481264,0.000561841,0.000756158,0,0.00131912,0.00132954,0.00134757,0.00137494,0.00141459,0.00147558,1.08E-07,1.05E-07,9.87E-08,8.83E-08,7.20E-08,0,1.49E-07,1.77E-07,1.99E-07,2.13E-07,2.21E-07,2.21E-07
50,35,0.2,0.1,38,26,0.2,0.3,3.5,4,4.5,3.5,3,0,1,1,0.1,0.1,1,1,10,0.000380332,0.000374286,0.000381945,0.000421052,0.000523951,0,0.00131239,0.00134307,0.00137212,0.00139862,0.00142311,0.00144835,5.48E-08,5.32E-08,4.96E-08,4.33E-08,3.37E-08,0,9.68E-08,1.10E-07,1.21E-07,1.28E-07,1.32E-07,1.32E-07
25,20,0.3,0.2,52,24,0.3,0.1,4.5,2.5,4,3.5,3,0,1,2,0.1,0.1,1,1,10,0.000681105,0.000651374,0.000643099,0.000655906,0.000702524,0,0.00146452,0.0014621,0.00146648,0.001475,0.00148872,0.00151383,1.49E-07,1.45E-07,1.36E-07,1.20E-07,9.74E-08,0,1.89E-07,2.07E-07,2.20E-07,2.30E-07,2.34E-07,2.33E-07
35,25,0.3,0.3,60,40,0.2,0.3,3,4,4,1.5,4,0,1,2,0.1,0.1,2,1,10,0.000591652,0.000577492,0.000591003,0.000649949,0.000800146,0,0.00126529,0.00119874,0.00115727,0.00114427,0.00116544,0.00123037,1.33E-07,1.30E-07,1.20E-07,1.06E-07,8.39E-08,0,1.30E-07,1.67E-07,1.96E-07,2.16E-07,2.26E-07,2.27E-07
40,40,0.3,0.1,26,24,0.3,0.2,1,2.5,5,1.5,3,0,1,2,0.1,0.1,1,1,10,0.000280226,0.000279528,0.000293475,0.000320367,0.000364917,0,0.000809715,0.000818499,0.000828501,0.000838977,0.000849451,0.00085991,3.99E-08,3.76E-08,3.21E-08,2.34E-08,1.13E-08,0,2.35E-08,3.15E-08,3.78E-08,4.25E-08,4.55E-08,4.67E-08
60,50,0.1,0.2,52,32,0.2,0.2,4,4,6,4,4,0,1,1,0.1,0.1,1,1,10,0.000741062,0.000740597,0.000742197,0.000747455,0.000758546,0,0.000629538,0.000622897,0.000621573,0.000625488,0.000635998,0.000657205,6.79E-08,6.66E-08,6.37E-08,5.92E-08,5.29E-08,0,8.05E-08,9.29E-08,1.03E-07,1.09E-07,1.13E-07,1.14E-07
65,55,0.2,0.2,46,36,0.1,0.2,4,2,3,4,5,0,1,1,0.1,0.1,1,1,10,0.000347602,0.000346023,0.000350184,0.000362027,0.000384727,0,0.000562958,0.000553639,0.000550098,0.00055235,0.000561997,0.000583159,6.30E-08,6.19E-08,5.93E-08,5.52E-08,4.94E-08,0,7.11E-08,8.23E-08,9.10E-08,9.72E-08,1.01E-07,1.02E-07
50,50,0.2,0.3,28,14,0.2,0.1,5,1.5,5,1.5,3.5,0,1,1,0.1,0.1,2,1,10,0.000254943,0.000254565,0.000256655,0.000260789,0.000267091,0,0.000296648,0.000272096,0.000253959,0.000242615,0.000238719,0.000243925,5.69E-08,5.61E-08,5.40E-08,5.06E-08,4.58E-08,0,4.85E-08,5.59E-08,6.19E-08,6.62E-08,6.89E-08,6.99E-08
40,25,0.1,0.1,46,18,0.1,0.1,2.5,3.5,4.5,3,4,0,1,1,0.1,0.1,1,1,10,0.00085912,0.000866654,0.000880592,0.000908923,0.000963571,0,0.00155797,0.00157629,0.00159356,0.00160904,0.00162321,0.00163769,3.82E-08,3.69E-08,3.41E-08,2.98E-08,2.39E-08,0,9.28E-08,1.01E-07,1.07E-07,1.12E-07,1.14E-07,1.14E-07
20,15,0.1,0.1,22,24,0.2,0.2,0.5,3,3,4,5,0,1,1,0.1,0.1,1,1,10,0.0013638,0.0013763,0.00140018,0.00145085,0.0015524,0,0.00200727,0.00203899,0.00207294,0.00210516,0.00213369,0.00215851,3.98E-08,3.73E-08,3.17E-08,2.26E-08,9.88E-09,0,2.87E-08,4.52E-08,5.80E-08,6.71E-08,7.23E-08,7.37E-08
70,40,0.1,0.3,40,38,0.2,0.2,1,3.5,6,2.5,5,0,1,1,0.1,0.1,2,1,10,0.00077225,0.000782905,0.000813972,0.000895485,0.00107521,0,0.000643587,0.000579944,0.000536299,0.000513612,0.000513453,0.000542332,2.84E-08,2.66E-08,2.26E-08,1.58E-08,6.00E-09,0,3.87E-08,5.62E-08,7.00E-08,7.99E-08,8.57E-08,8.69E-08
65,35,0.3,0.1,66,6,0.1,0.2,2.5,4,4,3,4,0,1,2,0.1,0.1,1,1,10,0.000180981,0.000189454,0.000252664,0.000376563,0.000857636,0,0.00111635,0.00113898,0.00116093,0.00118175,0.0012018,0.00122282,2.79E-08,2.69E-08,2.45E-08,1.93E-08,5.53E-09,0,8.11E-08,9.05E-08,9.78E-08,1.03E-07,1.06E-07,1.06E-07
70,50,0.1,0.1,62,14,0.3,0.1,1.5,2,6,2,4,0,1,1,0.1,0.1,1,1,10,0.000525527,0.00053308,0.000553772,0.000609325,0.000735617,0,0.000756152,0.00076252,0.000768995,0.000775644,0.000782649,0.000790484,2.15E-08,2.00E-08,1.67E-08,1.10E-08,2.63E-09,0,3.94E-08,4.42E-08,4.80E-08,5.06E-08,5.23E-08,5.28E-08
40,35,0.2,0.2,32,22,0.3,0.3,0.5,3.5,4.5,1.5,3,0,1,1,0.1,0.1,1,1,10,0.000389499,0.000388763,0.000393455,0.000414273,0.000472892,0,0.000534454,0.00053469,0.000539911,0.000548385,0.000559393,0.000573125,3.59E-08,3.37E-08,2.87E-08,2.07E-08,9.11E-09,0,1.32E-08,2.81E-08,3.99E-08,4.86E-08,5.41E-08,5.62E-08
20,20,0.1,0.3,54,12,0.1,0.3,3.5,2.5,5,1,3,0,1,1,0.1,0.1,2,1,10,0.00162166,0.00162607,0.0016292,0.00163017,0.00162949,0,0.0010232,0.000926084,0.000857877,0.000811354,0.000785389,0.000782529,1.39E-07,1.38E-07,1.35E-07,1.30E-07,1.23E-07,0,6.20E-08,9.21E-08,1.16E-07,1.33E-07,1.44E-07,1.48E-07
55,45,0.1,0.3,60,18,0.1,0.1,6,3.5,5,4,5,0,1,1,0.1,0.1,2,1,10,0.000679596,0.000680429,0.00068216,0.000684869,0.00068883,0,0.000566204,0.000519968,0.00049006,0.000476177,0.000480342,0.000510249,8.10E-08,8.03E-08,7.86E-08,7.59E-08,7.22E-08,0,1.10E-07,1.22E-07,1.31E-07,1.38E-07,1.42E-07,1.42E-07
55,35,0.2,0.2,22,28,0.1,0.1,5.5,2,6,1.5,5,0,1,1,0.1,0.1,1,1,10,0.000284454,0.000285908,0.000297928,0.000327916,0.000389256,0,0.000757674,0.00073109,0.000716992,0.000713068,0.000720998,0.000747287,5.80E-08,5.70E-08,5.49E-08,5.13E-08,4.59E-08,0,1.18E-07,1.27E-07,1.34E-07,1.38E-07,1.40E-07,1.39E-07
30,20,0.1,0.1,78,40,0.3,0.3,1,2,4,1.5,3.5,0,1,1,0.1,0.1,1,1,10,0.00194818,0.00195611,0.00199446,0.00211616,0.0024081,0,0.00308389,0.00315403,0.00322133,0.00328014,0.00332687,0.00336185,8.87E-08,8.36E-08,7.23E-08,5.38E-08,2.71E-08,0,7.63E-08,1.09E-07,1.35E-07,1.53E-07,1.63E-07,1.65E-07
20,20,0.3,0.3,30,32,0.1,0.2,3.5,3.5,4,2,3.5,0,1,2,0.1,0.1,2,1,10,0.000875748,0.000827192,0.000846938,0.000899325,0.000987071,0,0.00113836,0.00105027,0.000992607,0.000962698,0.000959987,0.000990315,1.62E-07,1.61E-07,1.54E-07,1.43E-07,1.26E-07,0,9.72E-08,1.26E-07,1.48E-07,1.64E-07,1.73E-07,1.74E-07
30,30,0.3,0.3,40,26,0.1,0.1,2.5,2,3.5,1,5.5,0,1,2,0.1,0.1,2,1,10,0.000504772,0.000488293,0.000497156,0.000522747,0.000566119,0,0.000657349,0.000605158,0.000569604,0.000549792,0.000546026,0.000561302,9.10E-08,8.95E-08,8.44E-08,7.60E-08,6.42E-08,0,5.02E-08,6.61E-08,7.86E-08,8.77E-08,9.31E-08,9.47E-08
35,35,0.2,0.1,32,12,0.3,0.3,3.5,3.5,6,3,3.5,0,1,1,0.1,0.1,1,1,10,0.000396039,0.000392926,0.000392424,0.000394092,0.000398713,0,0.000861695,0.000884208,0.000906003,0.000925949,0.000943555,0.000959229,6.29E-08,6.16E-08,5.78E-08,5.14E-08,4.26E-08,0,5.58E-08,6.62E-08,7.45E-08,8.05E-08,8.42E-08,8.55E-08
70,40,0.3,0.3,34,28,0.3,0.3,3.5,3.5,5,2,6,0,1,2,0.1,0.1,2,1,10,0.000187823,0.000189079,0.000216445,0.000314334,0.000634982,0,0.000599947,0.000557281,0.000531576,0.000525846,0.000544906,0.000599946,4.53E-08,4.36E-08,3.98E-08,3.32E-08,1.88E-08,0,9.59E-08,1.14E-07,1.27E-07,1.37E-07,1.42E-07,1.42E-07
65,65,0.1,0.1,24,10,0.1,0.1,4,2,5.5,3.5,4,0,1,1,0.1,0.1,1,1,10,0.000277622,0.000279741,0.000281993,0.000284296,0.000286703,0,0.000352564,0.000356176,0.000359963,0.000363762,0.000367643,0.000371726,2.55E-08,2.52E-08,2.45E-08,2.35E-08,2.19E-08,0,2.61E-08,2.85E-08,3.04E-08,3.17E-08,3.26E-08,3.30E-08
60,60,0.3,0.3,42,12,0.1,0.3,3,4,4.5,1.5,4.5,0,1,2,0.1,0.1,2,1,10,0.000180853,0.000179647,0.000186693,0.000200293,0.000220609,0,0.000273083,0.000253283,0.000239283,0.000231222,0.000229833,0.000236535,4.40E-08,4.31E-08,4.09E-08,3.72E-08,3.21E-08,0,2.79E-08,3.86E-08,4.73E-08,5.38E-08,5.80E-08,5.97E-08
70,70,0.2,0.2,52,32,0.1,0.1,4,1.5,6,3,3,0,1,1,0.1,0.1,1,1,10,0.000328784,0.000329341,0.00033312,0.000339706,0.00034932,0,0.000386762,0.000377514,0.00037135,0.000368157,0.000368027,0.000371501,6.49E-08,6.39E-08,6.15E-08,5.79E-08,5.28E-08,0,4.66E-08,5.35E-08,5.90E-08,6.31E-08,6.57E-08,6.67E-08
55,45,0.2,0.3,44,6,0.1,0.2,4.5,4,5,3,5,0,1,1,0.1,0.1,2,1,10,0.000222987,0.000225782,0.000233737,0.000248978,0.000273974,0,0.000463985,0.000349512,0.000367775,0.000343864,0.000330659,0.000354485,4.47E-08,4.39E-08,4.22E-08,3.95E-08,3.57E-08,0,5.97E-08,7.05E-08,7.84E-08,8.44E-08,8.80E-08,8.87E-08
65,65,0.2,0.3,34,12,0.3,0.2,0.5,4,5.5,1.5,4,0,1,1,0.1,0.1,2,1,10,0.000197379,0.000199167,0.000202425,0.000207507,0.000215192,0,0.000212028,0.000192139,0.00017795,0.000169061,0.000164964,0.000166153,1.99E-08,1.87E-08,1.62E-08,1.22E-08,6.67E-09,0,4.42E-09,1.17E-08,1.76E-08,2.20E-08,2.49E-08,2.63E-08
65,60,0.3,0.3,62,32,0.2,0.2,6,3.5,6,2.5,4,0,1,2,0.1,0.1,2,1,10,0.000297161,0.000291734,0.00030143,0.000322808,0.000355887,0,0.000517201,0.000470579,0.000437162,0.000418015,0.000414719,0.000432226,1.09E-07,1.07E-07,1.02E-07,9.47E-08,8.46E-08,0,1.04E-07,1.19E-07,1.31E-07,1.40E-07,1.45E-07,1.46E-07
25,20,0.1,0.1,30,12,0.2,0.3,6,4,5,1.5,4,0,1,1,0.1,0.1,1,1,10,0.000975512,0.000982031,0.00098753,0.000991848,0.000995712,0,0.0017401,0.00178564,0.0018248,0.00185536,0.00187705,0.00189179,1.10E-07,1.09E-07,1.06E-07,1.01E-07,9.41E-08,0,1.45E-07,1.61E-07,1.74E-07,1.82E-07,1.87E-07,1.88E-07
25,20,0.1,0.3,22,40,0.2,0.1,6,3,5,2.5,4,0,1,1,0.1,0.1,2,1,10,0.00177117,0.00176888,0.00177299,0.00178119,0.00179443,0,0.00166563,0.00141724,0.00125411,0.00116383,0.00115112,0.0012464,1.93E-07,1.92E-07,1.87E-07,1.79E-07,1.68E-07,0,1.75E-07,2.00E-07,2.18E-07,2.30E-07,2.35E-07,2.33E-07
40,25,0.2,0.3,30,28,0.3,0.1,3.5,4,4,2,3.5,0,1,1,0.1,0.1,2,1,10,0.000470972,0.000460006,0.000467448,0.000521071,0.000677825,0,0.000944576,0.000867271,0.000819333,0.000799182,0.000810443,0.000864673,6.96E-08,6.75E-08,6.23E-08,5.31E-08,3.87E-08,0,1.27E-07,1.44E-07,1.57E-07,1.66E-07,1.70E-07,1.69E-07
35,20,0.2,0.3,60,38,0.3,0.2,2,1.5,3.5,3.5,4,0,1,1,0.1,0.1,2,1,10,0.00077033,0.000752577,0.000773032,0.000910432,0.00133166,0,0.00138847,0.00132535,0.00129011,0.00128477,0.00131202,0.00138047,9.39E-08,9.03E-08,8.16E-08,6.57E-08,3.88E-08,0,1.24E-07,1.58E-07,1.84E-07,2.01E-07,2.10E-07,2.10E-07
45,35,0.3,0.2,40,18,0.3,0.2,6,4,6,2.5,6,0,1,2,0.1,0.1,1,1,10,0.000281776,0.00027418,0.000278825,0.00029801,0.000342812,0,0.00077128,0.000766051,0.00076775,0.000774906,0.000788956,0.000815209,8.95E-08,8.76E-08,8.25E-08,7.44E-08,6.28E-08,0,1.37E-07,1.51E-07,1.61E-07,1.68E-07,1.71E-07,1.71E-07
25,20,0.3,0.1,60,30,0.1,0.1,0.5,2.5,3,1.5,5,0,1,2,0.1,0.1,1,1,10,0.000635578,0.000632741,0.000670201,0.000803035,0.00115756,0,0.00235146,0.00237201,0.00239349,0.00241428,0.00243377,0.00245212,5.35E-08,4.97E-08,4.07E-08,2.54E-08,1.02E-09,0,5.41E-08,6.83E-08,7.94E-08,8.73E-08,9.20E-08,9.34E-08
50,30,0.2,0.3,62,14,0.2,0.1,2.5,3.5,3.5,2.5,3,0,1,1,0.1,0.1,2,1,10,0.000377792,0.000379274,0.000405336,0.0004977,0.000737843,0,0.000863268,0.000769439,0.000701829,0.000664396,0.000658578,0.000693491,4.30E-08,4.14E-08,3.75E-08,3.01E-08,1.74E-08,0,9.20E-08,1.07E-07,1.19E-07,1.28E-07,1.33E-07,1.33E-07
20,20,0.1,0.3,22,22,0.1,0.1,3,4,5.5,2.5,3,0,1,1,0.1,0.1,2,1,10,0.00146793,0.00147314,0.00147858,0.00148343,0.00148818,0,0.000830794,0.000759977,0.000713614,0.000687217,0.000680056,0.000695023,1.01E-07,1.00E-07,9.78E-08,9.33E-08,8.68E-08,0,5.99E-08,7.80E-08,9.21E-08,1.02E-07,1.08E-07,1.10E-07
