% Model,MFT_6_6_1.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 6.1.0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Apr 22 2024, 15:40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Table,Table 4 - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% hw1 (mm),hw2 (mm),dw1 (mm),dw2 (mm),lcs (mm),dcs (mm),dww_ii_x (mm),dww_oo_x (mm),dww_x (mm),lcore_x1 (mm),lcore_x2 (mm),lcore_y1 (mm),lcore_y2 (mm),dc2c (mm),dsm_i (mm),Nlayer_analysis_i,thick_first_layer_i,thick_first_layer_o,Nlayer_analysis_o,dsm_o (mm),freq,mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J)
30,25,0.3,0.2,64,28,0.3,0.2,2.5,1.5,4.5,2.5,5,0,1,2,0.1,0.1,1,1,10,0.000626395,0.000609749,0.000609788,0.00062616,0.000671906,0.000791144,0.00119906,0.0012043,0.00121431,0.00122807,0.001246,0.00127147,1.48681E-07,1.44591E-07,1.3425E-07,1.17928E-07,9.5369E-08,6.5397E-08,1.11553E-07,1.34131E-07,1.51611E-07,1.63903E-07,1.70803E-07,1.72067E-07
40,40,0.1,0.2,40,10,0.2,0.3,3,4,5.5,1,4,0,1,1,0.1,0.1,1,1,10,0.000679189,0.00068115,0.000683279,0.000685041,0.000686454,0.000687965,0.000418324,0.000423891,0.000432071,0.000442081,0.000453202,0.000465922,6.59515E-08,6.52303E-08,6.31486E-08,5.96713E-08,5.47718E-08,4.84211E-08,3.74109E-08,4.94089E-08,5.89963E-08,6.60944E-08,7.05774E-08,7.22872E-08
30,25,0.2,0.2,34,6,0.3,0.2,4,1.5,3,2,5,0,1,1,0.1,0.1,1,1,10,0.000350897,0.000349085,0.000348291,0.000349899,0.000356668,0.00037437,0.000633188,0.000639356,0.000648497,0.000659817,0.000674009,0.000693487,7.56996E-08,7.42981E-08,7.07518E-08,6.50013E-08,5.69165E-08,4.62623E-08,8.01298E-08,9.16642E-08,1.00674E-07,1.0707E-07,1.10695E-07,1.11363E-07
65,50,0.3,0.3,66,22,0.1,0.1,5.5,1,5,3.5,5,0,1,2,0.1,0.1,2,1,10,0.000233059,0.000231836,0.000240214,0.000260299,0.000299331,0.000376138,0.000550957,0.000504865,0.000475545,0.000462755,0.000468937,0.000502929,9.14731E-08,9.00988E-08,8.69119E-08,8.19561E-08,7.50148E-08,6.55403E-08,1.13264E-07,1.25094E-07,1.34181E-07,1.40551E-07,1.44025E-07,1.44185E-07
30,20,0.2,0.1,74,10,0.1,0.1,1,2.5,4.5,3,4,0,1,1,0.1,0.1,1,1,10,0.000633287,0.000637833,0.000671609,0.000769716,0.000994827,0.00146337,0.00196172,0.00198575,0.00200889,0.00203046,0.00205023,0.0020689,4.74026E-08,4.54699E-08,4.10173E-08,3.30973E-08,1.99462E-08,-1.63179E-10,7.03182E-08,8.15808E-08,9.02741E-08,9.63785E-08,9.98709E-08,1.00737E-07
45,35,0.2,0.2,40,38,0.2,0.3,6,1,4,2.5,3.5,0,1,1,0.1,0.1,1,1,10,0.000562686,0.000553972,0.000551614,0.00055697,0.000572761,0.000604056,0.00098446,0.000971276,0.000969579,0.000978664,0.00100048,0.0010434,1.60565E-07,1.58781E-07,1.54345E-07,1.4725E-07,1.37429E-07,1.24742E-07,1.41241E-07,1.61435E-07,1.76866E-07,1.87476E-07,1.93004E-07,1.93014E-07
25,20,0.3,0.3,24,20,0.2,0.1,5.5,3,5,4,6,0,1,2,0.1,0.1,2,1,10,0.000545821,0.000504856,0.000497889,0.000509547,0.000539533,0.000590993,0.000991506,0.000923084,0.000880183,0.000861399,0.000867764,0.000906745,1.44543E-07,1.43952E-07,1.39268E-07,1.30921E-07,1.18948E-07,1.03142E-07,1.55303E-07,1.73116E-07,1.86441E-07,1.95273E-07,1.99383E-07,1.98307E-07
40,25,0.2,0.2,54,20,0.1,0.1,3,2.5,6,4,4.5,0,1,1,0.1,0.1,1,1,10,0.000480389,0.000471652,0.000474895,0.000505887,0.000590797,0.000776318,0.00102511,0.00102554,0.0010313,0.00104152,0.00105763,0.00108465,7.12438E-08,6.99281E-08,6.67418E-08,6.12485E-08,5.26522E-08,4.01636E-08,1.16377E-07,1.29835E-07,1.40026E-07,1.46868E-07,1.50213E-07,1.49926E-07
65,60,0.3,0.2,44,10,0.3,0.3,5,3.5,3,2.5,6,0,1,2,0.1,0.1,1,1,10,0.00016685,0.000168305,0.000180328,0.000202943,0.000237641,0.000287508,0.00036068,0.00036019,0.000362342,0.000367685,0.000376974,0.000392423,6.41204E-08,6.28764E-08,5.97463E-08,5.47528E-08,4.78396E-08,3.88653E-08,6.59864E-08,7.53575E-08,8.27857E-08,8.8213E-08,9.15212E-08,9.25354E-08
65,45,0.1,0.1,48,36,0.3,0.2,3.5,1,6,3.5,6,0,1,1,0.1,0.1,1,1,10,0.000687279,0.000687821,0.000695444,0.000724286,0.000797006,0.000949203,0.00119645,0.00121137,0.00122619,0.00124053,0.00125526,0.00127298,6.6643E-08,6.4979E-08,6.13486E-08,5.53195E-08,4.63224E-08,3.39761E-08,9.65954E-08,1.06335E-07,1.13806E-07,1.18956E-07,1.2173E-07,1.22102E-07
55,50,0.3,0.2,50,8,0.1,0.1,5,3,3,1,5.5,0,1,2,0.1,0.1,1,1,10,0.000187774,0.000191087,0.000193453,0.000207213,0.000228605,0.00025937,0.000486184,0.00046058,0.000442483,0.000431566,0.000428276,0.000435116,6.56872E-08,6.47027E-08,6.232E-08,5.84441E-08,5.31005E-08,4.62145E-08,7.54154E-08,8.20865E-08,8.73182E-08,9.10691E-08,9.32774E-08,9.38717E-08
50,30,0.1,0.2,56,16,0.3,0.3,2.5,1,3,3.5,4.5,0,1,1,0.1,0.1,1,1,10,0.000682537,0.000685463,0.000699483,0.000746483,0.000862024,0.00110264,0.000765989,0.000781204,0.000800843,0.000825889,0.000858146,0.000901767,5.4457E-08,5.28556E-08,4.92547E-08,4.2982E-08,3.31596E-08,1.9257E-08,8.1531E-08,9.88133E-08,1.12259E-07,1.21768E-07,1.27056E-07,1.27691E-07
45,35,0.3,0.1,36,30,0.1,0.3,2,4,5,3.5,3,0,1,2,0.1,0.1,1,1,10,0.000324154,0.000317152,0.000329838,0.000369232,0.000457896,0.000653073,0.00127349,0.00130208,0.0013299,0.00135586,0.00137969,0.00140297,6.20959E-08,6.04697E-08,5.63497E-08,4.9783E-08,4.01512E-08,2.58497E-08,6.37843E-08,7.80631E-08,8.91664E-08,9.70237E-08,1.01547E-07,1.02667E-07
40,25,0.2,0.2,52,12,0.1,0.3,2,1,3,3,3.5,0,1,1,0.1,0.1,1,1,10,0.0003696,0.000368438,0.000377161,0.000411652,0.000499419,0.000690537,0.00076434,0.000786945,0.000812552,0.000841256,0.000873933,0.000912931,5.02822E-08,4.91278E-08,4.65252E-08,4.20204E-08,3.47525E-08,2.38431E-08,6.20549E-08,7.96314E-08,9.33783E-08,1.03174E-07,1.08737E-07,1.09683E-07
60,35,0.2,0.2,52,18,0.2,0.2,3.5,3,3,2,4.5,0,1,1,0.1,0.1,1,1,10,0.000306869,0.000305495,0.000317864,0.000367939,0.000502212,0.000820351,0.000739297,0.000743323,0.000752821,0.000768062,0.000791278,0.000827988,5.25601E-08,5.13412E-08,4.86415E-08,4.39294E-08,3.55474E-08,2.10575E-08,1.08704E-07,1.21994E-07,1.32224E-07,1.39311E-07,1.43046E-07,1.43155E-07
55,50,0.3,0.1,48,18,0.2,0.2,3,3.5,4,3,6,0,1,2,0.1,0.1,1,1,10,0.000236776,0.000233534,0.000239361,0.000254523,0.000283066,0.000335387,0.000826668,0.000838488,0.00085003,0.000860985,0.000871606,0.000882852,5.90112E-08,5.7491E-08,5.36618E-08,4.76009E-08,3.92252E-08,2.82044E-08,6.21746E-08,6.96842E-08,7.55781E-08,7.982E-08,8.23721E-08,8.321E-08
30,20,0.3,0.1,56,18,0.3,0.3,3,3,4.5,3,6,0,1,2,0.1,0.1,1,1,10,0.000495797,0.000481462,0.000480149,0.000505024,0.000603223,0.000931414,0.00233355,0.00239873,0.00245602,0.0025028,0.00253842,0.00256576,1.13784E-07,1.1063E-07,1.02351E-07,8.92953E-08,7.06181E-08,4.17203E-08,1.51334E-07,1.72944E-07,1.89358E-07,2.00474E-07,2.06168E-07,2.06351E-07
70,55,0.2,0.1,44,38,0.3,0.2,6,2,3.5,1.5,5,0,1,1,0.1,0.1,1,1,10,0.000354074,0.000348205,0.000347904,0.000357358,0.00038539,0.000452451,0.00110965,0.00111965,0.00113057,0.00114166,0.00115396,0.00117077,9.91267E-08,9.73734E-08,9.33382E-08,8.69856E-08,7.80439E-08,6.58974E-08,1.29654E-07,1.38535E-07,1.45325E-07,1.49971E-07,1.52423E-07,1.52666E-07
45,25,0.3,0.3,76,12,0.1,0.3,5,4,4,1,4.5,0,1,2,0.1,0.1,2,1,10,0.000316055,0.00031848,0.000362497,0.000382503,0.000483567,0.000878625,0.00110413,0.00105174,0.00109508,0.00103027,0.00108734,0.00116484,1.18197E-07,1.16208E-07,1.11544E-07,1.04761E-07,9.43879E-08,7.72921E-08,1.88565E-07,2.17632E-07,2.38943E-07,2.5456E-07,2.62009E-07,2.61122E-07
45,25,0.3,0.2,60,12,0.2,0.2,1.5,2.5,6,1.5,5.5,0,1,2,0.1,0.1,1,1,10,0.000258915,0.000263944,0.000289758,0.00037309,0.00061936,0.00136171,0.000857706,0.00087082,0.000887954,0.000908792,0.000933678,0.000964918,4.99859E-08,4.77786E-08,4.32367E-08,3.66078E-08,2.49661E-08,-2.15549E-09,7.51201E-08,9.15987E-08,1.04362E-07,1.13317E-07,1.18259E-07,1.18942E-07
60,40,0.3,0.3,38,40,0.1,0.1,6,3,4,4,4,0,1,2,0.1,0.1,2,1,10,0.000310943,0.000296848,0.000310956,0.000350869,0.00043095,0.000593066,0.000857754,0.000762564,0.000704306,0.000679466,0.000692663,0.000764179,1.08593E-07,1.07341E-07,1.03757E-07,9.7994E-08,8.95895E-08,7.73204E-08,1.67665E-07,1.83001E-07,1.94435E-07,2.02055E-07,2.05571E-07,2.04293E-07
55,40,0.2,0.1,78,22,0.2,0.1,0.5,1,4.5,3.5,5,0,1,1,0.1,0.1,1,1,10,0.000423838,0.000425176,0.000445666,0.000522044,0.000727297,0.0012178,0.001152,0.00115941,0.00116775,0.00117661,0.00118594,0.00119592,3.13241E-08,2.94799E-08,2.55676E-08,1.87166E-08,6.4437E-09,-1.45824E-08,3.53632E-08,4.296E-08,4.89373E-08,5.32856E-08,5.59875E-08,5.70279E-08
55,40,0.1,0.2,20,32,0.3,0.2,0.5,3.5,3.5,1,4,0,1,1,0.1,0.1,1,1,10,0.000630985,0.00063789,0.000657712,0.000708587,0.000820547,0.00104261,0.000596059,0.000560868,0.00053842,0.000527736,0.000528881,0.000544215,2.92652E-08,2.77122E-08,2.42145E-08,1.82262E-08,9.07267E-09,-3.56182E-09,2.16962E-08,3.29523E-08,4.18158E-08,4.82373E-08,5.21037E-08,5.32574E-08
30,25,0.2,0.1,32,8,0.3,0.1,1.5,2.5,4,2.5,3,0,1,1,0.1,0.1,1,1,10,0.000353904,0.000352035,0.000351406,0.000360335,0.000396466,0.000496635,0.000997395,0.00101117,0.00102426,0.00103658,0.00104806,0.00105936,4.01694E-08,3.84528E-08,3.44178E-08,2.78749E-08,1.83315E-08,4.9246E-09,4.94528E-08,5.52764E-08,5.98112E-08,6.30326E-08,6.49198E-08,6.54556E-08
40,30,0.3,0.3,70,12,0.1,0.3,2,4,5.5,1.5,4.5,0,1,2,0.1,0.1,2,1,10,0.000335118,0.00034597,0.000352529,0.000388111,0.000462366,0.000620913,0.000711089,0.000680046,0.000660058,0.000654273,0.000665526,0.000698062,8.15223E-08,7.9331E-08,7.46321E-08,6.71389E-08,5.64226E-08,4.12408E-08,6.28121E-08,8.68083E-08,1.05687E-07,1.19368E-07,1.27544E-07,1.29515E-07
35,35,0.1,0.1,68,26,0.3,0.3,2.5,3.5,6,2.5,3,0,1,1,0.1,0.1,1,1,10,0.00139829,0.00139585,0.0013914,0.00138464,0.00137677,0.00136988,0.00143827,0.00146578,0.00149353,0.001519,0.00154073,0.00155857,1.23992E-07,1.21745E-07,1.15881E-07,1.06336E-07,9.30486E-08,7.59331E-08,6.37204E-08,8.19615E-08,9.63572E-08,1.06876E-07,1.13459E-07,1.16046E-07
65,65,0.2,0.2,38,16,0.3,0.1,5.5,1.5,4.5,3,4.5,0,1,1,0.1,0.1,1,1,10,0.000252169,0.000248797,0.000248381,0.000250586,0.000255194,0.000262118,0.000312716,0.000308273,0.000306037,0.000305964,0.000308389,0.00031436,6.9532E-08,6.85852E-08,6.61089E-08,6.21015E-08,5.6535E-08,4.93544E-08,5.94511E-08,6.47706E-08,6.89823E-08,7.20531E-08,7.39396E-08,7.4601E-08
70,55,0.1,0.2,72,40,0.2,0.1,6,1,6,1,6,0,1,1,0.1,0.1,1,1,10,0.00077652,0.000777568,0.000779748,0.000785062,0.00079653,0.000818411,0.000735647,0.0007209,0.000713683,0.000712763,0.000719764,0.000740395,1.22212E-07,1.20728E-07,1.17584E-07,1.12708E-07,1.06027E-07,9.74921E-08,1.35549E-07,1.4616E-07,1.54292E-07,1.59902E-07,1.62889E-07,1.63139E-07
35,25,0.3,0.1,76,26,0.1,0.1,0.5,1,5.5,4,3.5,0,1,2,0.1,0.1,1,1,10,0.000483993,0.000483287,0.000513276,0.000619707,0.000913969,0.00168852,0.00193605,0.00195196,0.00196892,0.001986,0.00200255,0.00201879,5.43732E-08,5.13814E-08,4.49599E-08,3.47907E-08,1.74288E-08,-1.46341E-08,5.32185E-08,6.52626E-08,7.46404E-08,8.13423E-08,8.53556E-08,8.66633E-08
70,55,0.3,0.3,66,10,0.2,0.2,2.5,1.5,3,2.5,3,0,1,2,0.1,0.1,2,1,10,0.000161148,0.000163981,0.000174269,0.000198221,0.000253548,0.000393371,0.000361721,0.000336373,0.000357424,0.000312326,0.000316875,0.000337036,4.53427E-08,4.3895E-08,4.07946E-08,3.60613E-08,2.91971E-08,1.8568E-08,4.75371E-08,5.83514E-08,6.66491E-08,7.32029E-08,7.70778E-08,7.81856E-08
50,35,0.1,0.1,46,14,0.1,0.2,6,1.5,3,1.5,4.5,0,1,1,0.1,0.1,1,1,10,0.000551217,0.000553437,0.000556813,0.000562657,0.000572912,0.000590212,0.00118,0.00119928,0.0012179,0.00123476,0.00125051,0.00126798,7.57682E-08,7.50687E-08,7.35636E-08,7.12069E-08,6.79529E-08,6.37713E-08,1.19416E-07,1.2828E-07,1.35058E-07,1.3968E-07,1.42089E-07,1.42256E-07
30,25,0.3,0.1,52,10,0.2,0.1,1.5,1.5,5.5,4,4,0,1,2,0.1,0.1,1,1,10,0.000355221,0.000356899,0.000352628,0.000374226,0.000438397,0.000610147,0.00129934,0.00131534,0.00133048,0.00134449,0.00135743,0.00137,5.78411E-08,5.54655E-08,5.00584E-08,4.13375E-08,2.88613E-08,1.09705E-08,6.18275E-08,6.93681E-08,7.52163E-08,7.93484E-08,8.17424E-08,8.2386E-08
45,45,0.1,0.3,74,30,0.2,0.3,0.5,2.5,4.5,4,6,0,1,1,0.1,0.1,2,1,10,0.00112499,0.00112293,0.00112068,0.00111844,0.00111702,0.0011176,0.000571284,0.000506508,0.000470072,0.000450698,0.000444195,0.000449826,7.26159E-08,7.09012E-08,6.68711E-08,6.04812E-08,5.16927E-08,4.04596E-08,-9.30416E-09,1.38101E-08,3.21127E-08,4.57133E-08,5.45273E-08,5.83342E-08
25,25,0.1,0.1,80,32,0.1,0.3,0.5,2,3.5,3,5,0,1,1,0.1,0.1,1,1,10,0.00211464,0.00211104,0.00210682,0.00210242,0.0020992,0.00209902,0.00209978,0.00211844,0.00215105,0.0021884,0.00222363,0.00225298,9.71548E-08,9.5107E-08,9.01879E-08,8.23451E-08,7.15283E-08,5.76791E-08,-7.18504E-09,2.10563E-08,4.32336E-08,5.94542E-08,6.97603E-08,7.41472E-08
