% Model,MFT_4_4_1.mph,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Version,COMSOL 6.1.0.357,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Date,"Apr 23 2024, 03:22",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% Table,Table 4 - ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
% hw1 (mm),hw2 (mm),dw1 (mm),dw2 (mm),lcs (mm),dcs (mm),dww_ii_x (mm),dww_oo_x (mm),dww_x (mm),lcore_x1 (mm),lcore_x2 (mm),lcore_y1 (mm),lcore_y2 (mm),dc2c (mm),dsm_i (mm),Nlayer_analysis_i,thick_first_layer_i,thick_first_layer_o,Nlayer_analysis_o,dsm_o (mm),freq,mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Is/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),mf.Qrh*8/(2*Ip/sqrt(2))^2 (W),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Is)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J),real(mf.AX*mf.JX+mf.AY*mf.JY+mf.AZ*mf.JZ)/((2*Ip)^2)*8 (J)
35,25,0.2,0.1,40,32,0.2,0.3,2.5,2,4,4,5.5,0,1,1,0.1,0.1,1,1,10,0.000566731,0.000565512,0.000589795,0.000673943,0,0,0.00177566,0.00180986,0.00183858,0.00186205,0,0,5.15246E-08,4.88946E-08,4.27977E-08,3.25107E-08,0,0,6.49524E-08,7.61955E-08,8.29206E-08,8.50612E-08,0,0
60,55,0.3,0.2,70,10,0.1,0.3,0.5,3.5,3.5,2.5,5.5,0,1,2,0.1,0.1,1,1,10,0.00019482,0.000200883,0.000238702,0.000300284,0,0,0.000374982,0.000364452,0.000360361,0.000362781,0,0,1.50192E-08,1.34697E-08,9.96065E-09,4.46353E-09,0,0,8.13755E-09,1.50126E-08,1.95423E-08,2.1645E-08,0,0
45,35,0.2,0.2,36,34,0.1,0.3,0.5,1,3,4,5.5,0,1,1,0.1,0.1,1,1,10,0.000429099,0.000438404,0.000468178,0.000544126,0,0,0.000588031,0.000588288,0.000595297,0.000607769,0,0,2.05491E-08,1.86866E-08,1.46146E-08,7.95718E-09,0,0,1.07978E-08,2.13401E-08,2.80954E-08,3.09409E-08,0,0
65,35,0.3,0.2,52,26,0.2,0.2,2.5,2,3,4,5.5,0,1,2,0.1,0.1,1,1,10,0.00022576,0.000240989,0.000338588,0.000689922,0,0,0.000695516,0.000703703,0.000715234,0.000732232,0,0,2.54402E-08,2.39434E-08,1.9253E-08,6.32148E-09,0,0,6.54401E-08,7.40712E-08,7.92454E-08,8.08289E-08,0,0
65,40,0.2,0.2,54,40,0.2,0.3,0.5,3.5,5,3.5,4.5,0,1,1,0.1,0.1,1,1,10,0.00046681,0.000485728,0.000579313,0.000876666,0,0,0.000684368,0.000685609,0.000694021,0.00070813,0,0,1.90309E-08,1.67073E-08,1.02711E-08,-2.81125E-09,0,0,2.1598E-08,3.39747E-08,4.18455E-08,4.50829E-08,0,0
45,40,0.2,0.2,42,26,0.3,0.3,2,1,5.5,3,4.5,0,1,1,0.1,0.1,1,1,10,0.000385269,0.000385467,0.000390443,0.000408008,0,0,0.000510941,0.000515427,0.000522393,0.000532062,0,0,3.96669E-08,3.73064E-08,3.22242E-08,2.42112E-08,0,0,2.61517E-08,3.50369E-08,4.07046E-08,4.30329E-08,0,0
55,50,0.1,0.2,20,34,0.1,0.3,1.5,2,4,1,3,0,1,1,0.1,0.1,1,1,10,0.000578292,0.000583898,0.000592979,0.000605994,0,0,0.000410167,0.000391689,0.000382928,0.000384406,0,0,2.29837E-08,2.21818E-08,2.05083E-08,1.7945E-08,0,0,1.12178E-08,1.81748E-08,2.26952E-08,2.46853E-08,0,0
55,50,0.3,0.3,72,16,0.1,0.1,5,4,6,1,6,0,1,2,0.1,0.1,2,1,10,0.00026844,0.000276855,0.000303221,0.000348838,0,0,0.000469603,0.000419813,0.000391666,0.000386484,0,0,6.20588E-08,6.03884E-08,5.65059E-08,5.0392E-08,0,0,6.55638E-08,7.29301E-08,7.75082E-08,7.91714E-08,0,0
20,20,0.3,0.1,26,34,0.3,0.1,3,2,4,3,4,0,1,2,0.1,0.1,1,1,10,0.000777596,0.000746657,0.000770929,0.000833656,0,0,0.00206339,0.00207253,0.00208314,0.00209524,0,0,1.00761E-07,9.69426E-08,8.5588E-08,6.69078E-08,0,0,7.49305E-08,8.179E-08,8.59024E-08,8.72542E-08,0,0
20,20,0.1,0.2,34,8,0.1,0.3,4.5,4,3.5,4,5,0,1,1,0.1,0.1,1,1,10,0.00115866,0.00116499,0.00116993,0.00117333,0,0,0.000751213,0.000778282,0.000803619,0.000825757,0,0,7.26824E-08,7.20555E-08,6.99092E-08,6.62053E-08,0,0,6.3752E-08,7.50623E-08,8.20076E-08,8.438E-08,0,0
55,55,0.2,0.1,26,6,0.2,0.3,4.5,3.5,3.5,4,3.5,0,1,1,0.1,0.1,1,1,10,0.000168991,0.000170456,0.000173213,0.000177209,0,0,0.000429681,0.000439961,0.000449687,0.000458911,0,0,2.49006E-08,2.42457E-08,2.26415E-08,2.00581E-08,0,0,2.62761E-08,2.96276E-08,3.18073E-08,3.27722E-08,0,0
55,55,0.2,0.3,30,40,0.3,0.3,1,1,6,4,6,0,1,1,0.1,0.1,2,1,10,0.000375437,0.00038104,0.000393252,0.00041358,0,0,0.000361966,0.000313178,0.000285543,0.000277197,0,0,3.48778E-08,3.26115E-08,2.77569E-08,2.02338E-08,0,0,4.48786E-09,1.40211E-08,2.0294E-08,2.32251E-08,0,0
70,45,0.3,0.2,42,36,0.2,0.3,5,4,3,1,4.5,0,1,2,0.1,0.1,1,1,10,0.000227425,0.000232364,0.000276037,0.000414151,0,0,0.00069881,0.000704115,0.000715953,0.000739446,0,0,4.69956E-08,4.52123E-08,4.0731E-08,3.19076E-08,0,0,9.36527E-08,1.03473E-07,1.09146E-07,1.10444E-07,0,0
60,40,0.2,0.3,44,40,0.1,0.1,1,3.5,3.5,3.5,5.5,0,1,1,0.1,0.1,2,1,10,0.000441824,0.000454464,0.000502006,0.000634499,0,0,0.000526908,0.000486482,0.000467619,0.000472822,0,0,2.05415E-08,1.86265E-08,1.41164E-08,6.25355E-09,0,0,2.95468E-08,3.87673E-08,4.45152E-08,4.66347E-08,0,0
50,50,0.2,0.1,26,32,0.2,0.2,1,1.5,5,2.5,5,0,1,1,0.1,0.1,1,1,10,0.000335922,0.00034068,0.000351193,0.000368761,0,0,0.000697515,0.000700887,0.000705963,0.000712346,0,0,2.30928E-08,2.14268E-08,1.78397E-08,1.22662E-08,0,0,9.44958E-09,1.38113E-08,1.66747E-08,1.80224E-08,0,0
25,20,0.1,0.3,78,8,0.1,0.2,2.5,2,3.5,3,4,0,1,1,0.1,0.1,2,1,10,0.00136598,0.00136987,0.00137468,0.00138156,0,0,0.000908732,0.000847748,0.000816056,0.000816387,0,0,6.47284E-08,6.31256E-08,5.95637E-08,5.39947E-08,0,0,5.64568E-08,7.29116E-08,8.31029E-08,8.66588E-08,0,0
60,55,0.3,0.1,66,40,0.3,0.3,0.5,2,6,2.5,6,0,1,2,0.1,0.1,1,1,10,0.000299923,0.000306149,0.000336234,0.000426621,0,0,0.000989184,0.000999196,0.00100989,0.00102057,0,0,2.69953E-08,2.35109E-08,1.60322E-08,3.72088E-09,0,0,1.42461E-08,2.23634E-08,2.765E-08,3.00756E-08,0,0
25,25,0.1,0.1,42,26,0.2,0.1,1.5,1.5,6,2,6,0,1,1,0.1,0.1,1,1,10,0.00137929,0.0013832,0.00138589,0.00138896,0,0,0.00144585,0.00145597,0.00146684,0.00147783,0,0,5.11321E-08,4.88346E-08,4.36801E-08,3.55733E-08,0,0,2.47933E-08,3.05091E-08,3.4168E-08,3.57649E-08,0,0
65,50,0.1,0.1,32,30,0.1,0.3,4,2.5,4.5,1,5,0,1,1,0.1,0.1,1,1,10,0.000533104,0.000536889,0.000542996,0.000553238,0,0,0.00084074,0.000853817,0.000865967,0.000878001,0,0,3.30043E-08,3.22249E-08,3.0616E-08,2.81509E-08,0,0,4.66107E-08,5.24043E-08,5.59624E-08,5.72352E-08,0,0
30,25,0.2,0.3,50,22,0.2,0.2,2,1.5,4.5,3,4.5,0,1,1,0.1,0.1,2,1,10,0.000588866,0.000586016,0.00059036,0.000611101,0,0,0.000638108,0.000618592,0.000612343,0.000620463,0,0,5.47661E-08,5.21241E-08,4.62093E-08,3.68037E-08,0,0,4.00946E-08,5.34468E-08,6.17576E-08,6.47666E-08,0,0
65,55,0.3,0.2,58,18,0.3,0.1,5.5,1,3,3.5,3.5,0,1,2,0.1,0.1,1,1,10,0.000189287,0.000190629,0.000201423,0.00022987,0,0,0.000449272,0.000448085,0.000449534,0.000454889,0,0,4.82498E-08,4.63077E-08,4.20185E-08,3.51642E-08,0,0,6.42974E-08,6.86835E-08,7.13411E-08,7.22239E-08,0,0
70,45,0.1,0.3,46,12,0.3,0.2,5,1,5.5,2.5,4,0,1,1,0.1,0.1,2,1,10,0.000383392,0.000389521,0.000402929,0.000435442,0,0,0.000336056,0.000324835,0.000324037,0.00033734,0,0,2.95538E-08,2.83756E-08,2.58688E-08,2.1877E-08,0,0,5.60731E-08,6.25478E-08,6.64121E-08,6.74313E-08,0,0
35,35,0.2,0.1,76,16,0.2,0.1,1,3,4.5,3.5,3,0,1,1,0.1,0.1,1,1,10,0.000590043,0.000591646,0.000596893,0.000609007,0,0,0.0012086,0.00121561,0.00122308,0.0012307,0,0,3.26903E-08,2.98998E-08,2.37677E-08,1.4178E-08,0,0,2.34643E-08,2.84458E-08,3.16857E-08,3.31754E-08,0,0
60,45,0.1,0.3,80,6,0.3,0.1,2.5,1.5,5,3.5,5,0,1,1,0.1,0.1,2,1,10,0.000571159,0.000580912,0.000601556,0.000646777,0,0,0.000363511,0.000371807,0.000339868,0.000346354,0,0,2.70422E-08,2.52941E-08,2.1623E-08,1.58638E-08,0,0,3.77746E-08,4.39155E-08,4.80618E-08,4.94665E-08,0,0
50,45,0.3,0.2,34,30,0.3,0.2,4.5,2,6,2.5,3.5,0,1,2,0.1,0.1,1,1,10,0.000273217,0.000270775,0.000284959,0.000315053,0,0,0.000533079,0.000530246,0.000531528,0.000538135,0,0,6.10506E-08,5.87539E-08,5.32847E-08,4.4639E-08,0,0,5.61457E-08,6.30545E-08,6.73136E-08,6.88377E-08,0,0
20,15,0.1,0.2,40,6,0.1,0.2,6,1,3,2.5,3,0,1,1,0.1,0.1,1,1,10,0.00100458,0.00101031,0.00101522,0.00101939,0,0,0.0011058,0.00110495,0.00110708,0.00111427,0,0,8.89154E-08,8.7982E-08,8.5715E-08,8.20784E-08,0,0,1.00624E-07,1.11463E-07,1.1777E-07,1.19355E-07,0,0
25,20,0.3,0.3,62,20,0.3,0.1,5,1.5,3.5,2.5,4.5,0,1,2,0.1,0.1,2,1,10,0.00060797,0.000597493,0.000604846,0.000634939,0,0,0.0010127,0.000980793,0.000968397,0.000978164,0,0,1.27032E-07,1.22738E-07,1.12105E-07,9.51277E-08,0,0,1.33078E-07,1.4763E-07,1.56009E-07,1.57963E-07,0,0
55,45,0.3,0.2,74,6,0.2,0.1,6,3.5,3.5,2,4,0,1,2,0.1,0.1,1,1,10,0.000213033,0.000223928,0.00023251,0.000306967,0,0,0.00056299,0.000580722,0.000571273,0.000570324,0,0,5.74564E-08,5.54924E-08,5.13511E-08,4.43983E-08,0,0,8.38685E-08,8.90155E-08,9.22304E-08,9.33136E-08,0,0
40,35,0.2,0.2,80,32,0.3,0.2,6,2.5,5.5,1.5,5,0,1,1,0.1,0.1,1,1,10,0.000733069,0.000725928,0.000723896,0.000728184,0,0,0.00101084,0.00101303,0.0010181,0.00102794,0,0,1.34225E-07,1.30788E-07,1.22616E-07,1.09673E-07,0,0,1.25996E-07,1.38376E-07,1.45816E-07,1.48183E-07,0,0
45,40,0.3,0.1,22,16,0.2,0.1,4.5,1.5,5,1,6,0,1,2,0.1,0.1,1,1,10,0.000175342,0.00017494,0.000184219,0.000204622,0,0,0.00071496,0.000720952,0.000726826,0.000732735,0,0,3.55653E-08,3.43235E-08,3.13275E-08,2.65174E-08,0,0,4.37608E-08,4.62728E-08,4.78108E-08,4.83617E-08,0,0
30,25,0.2,0.2,46,34,0.1,0.3,4.5,2.5,3,1.5,4.5,0,1,1,0.1,0.1,1,1,10,0.000768283,0.000765083,0.000769659,0.000782285,0,0,0.00112094,0.00113524,0.00115124,0.00117077,0,0,1.08718E-07,1.06706E-07,1.01658E-07,9.35324E-08,0,0,9.46257E-08,1.10621E-07,1.20133E-07,1.22941E-07,0,0
40,40,0.2,0.3,20,24,0.2,0.3,1.5,1,6,1,4.5,0,1,1,0.1,0.1,2,1,10,0.000334431,0.000338581,0.000347487,0.000361864,0,0,0.000310291,0.000279877,0.000265123,0.000264517,0,0,3.26156E-08,3.116E-08,2.79039E-08,2.27875E-08,0,0,7.7846E-09,1.61482E-08,2.16383E-08,2.41244E-08,0,0
30,30,0.1,0.2,64,16,0.1,0.2,6,1,3.5,3,4.5,0,1,1,0.1,0.1,1,1,10,0.00127049,0.00127178,0.00127197,0.00127122,0,0,0.000758268,0.000768331,0.000780304,0.000794524,0,0,1.16722E-07,1.15608E-07,1.12832E-07,1.08378E-07,0,0,8.32112E-08,9.32636E-08,9.95302E-08,1.01892E-07,0,0
20,20,0.3,0.1,58,28,0.1,0.3,2,2,4,2.5,4,0,1,2,0.1,0.1,1,1,10,0.000823717,0.000811804,0.000826167,0.000866517,0,0,0.00225905,0.0023011,0.00233808,0.00236688,0,0,9.4589E-08,9.11028E-08,8.16135E-08,6.62258E-08,0,0,5.16549E-08,6.77938E-08,7.7908E-08,8.19663E-08,0,0
25,15,0.3,0.3,48,10,0.3,0.3,1.5,4,4,3,4,0,1,2,0.1,0.1,2,1,10,0.000405597,0.000405475,0.000501062,0.000815324,0,0,0.000971441,0.000937582,0.000928395,0.000941912,0,0,4.17476E-08,3.82372E-08,2.90529E-08,1.07589E-08,0,0,6.04378E-08,7.9624E-08,9.10709E-08,9.42894E-08,0,0
35,35,0.3,0.2,24,12,0.1,0.1,5.5,4,4.5,4,5.5,0,1,2,0.1,0.1,1,1,10,0.000256327,0.000252425,0.000259912,0.000275822,0,0,0.000460139,0.000461757,0.000465447,0.000472015,0,0,5.19475E-08,5.11577E-08,4.8436E-08,4.38402E-08,0,0,5.66599E-08,6.11124E-08,6.38204E-08,6.4731E-08,0,0
30,30,0.2,0.1,22,14,0.1,0.3,2.5,1.5,5.5,2,3,0,1,1,0.1,0.1,1,1,10,0.000344981,0.000346761,0.000350888,0.000357665,0,0,0.000755836,0.000774721,0.00079263,0.000808841,0,0,3.46904E-08,3.37017E-08,3.13255E-08,2.75203E-08,0,0,2.11766E-08,2.70013E-08,3.07778E-08,3.24446E-08,0,0
40,40,0.1,0.2,56,22,0.2,0.2,2.5,4,4.5,2,4.5,0,1,1,0.1,0.1,1,1,10,0.000992064,0.00099489,0.000997087,0.000998833,0,0,0.000554265,0.00055734,0.000564033,0.000573354,0,0,5.02391E-08,4.86897E-08,4.50525E-08,3.92826E-08,0,0,3.23662E-08,4.06711E-08,4.60125E-08,4.83323E-08,0,0
65,45,0.2,0.3,48,32,0.1,0.3,0.5,3,4.5,1.5,4.5,0,1,1,0.1,0.1,2,1,10,0.000367431,0.000377504,0.000415204,0.000521959,0,0,0.000396293,0.000375008,0.000368041,0.000375006,0,0,1.60654E-08,1.44566E-08,1.06848E-08,4.1217E-09,0,0,1.26749E-08,2.3919E-08,3.11671E-08,3.42084E-08,0,0
60,60,0.2,0.1,52,12,0.1,0.2,5,4,4.5,2.5,4.5,0,1,1,0.1,0.1,1,1,10,0.000275512,0.00027619,0.00027903,0.000283753,0,0,0.000628033,0.000635463,0.000642515,0.000649318,0,0,4.22101E-08,4.14036E-08,3.94443E-08,3.63212E-08,0,0,4.18359E-08,4.55173E-08,4.78827E-08,4.89102E-08,0,0
20,20,0.1,0.2,32,40,0.2,0.2,2.5,3,3,4,5.5,0,1,1,0.1,0.1,1,1,10,0.00221987,0.00222175,0.00222253,0.00222302,0,0,0.00124282,0.00123497,0.00124273,0.00126165,0,0,1.08079E-07,1.05626E-07,9.88934E-08,8.77686E-08,0,0,5.12546E-08,6.70466E-08,7.66938E-08,8.01504E-08,0,0
25,15,0.1,0.3,24,12,0.1,0.3,4.5,4,3,2.5,4.5,0,1,1,0.1,0.1,2,1,10,0.00083428,0.000840148,0.000847301,0.000856862,0,0,0.00082514,0.00082736,0.000837442,0.000856528,0,0,5.39019E-08,5.30465E-08,5.09901E-08,4.7693E-08,0,0,8.70695E-08,1.01981E-07,1.10378E-07,1.11806E-07,0,0
30,30,0.1,0.3,36,40,0.2,0.2,1.5,2.5,4.5,2,3,0,1,1,0.1,0.1,2,1,10,0.00145652,0.00146015,0.00146435,0.00146975,0,0,0.00065349,0.000591304,0.000561411,0.000557619,0,0,6.45991E-08,6.23116E-08,5.7011E-08,4.86291E-08,0,0,1.62899E-08,3.10539E-08,4.05315E-08,4.46588E-08,0,0
50,30,0.2,0.1,56,28,0.3,0.1,4,2,6,2.5,4.5,0,1,1,0.1,0.1,1,1,10,0.000440791,0.000444677,0.000493677,0.000668876,0,0,0.00170322,0.00171565,0.00172646,0.00173638,0,0,4.97886E-08,4.72521E-08,4.09169E-08,2.88301E-08,0,0,1.06393E-07,1.11627E-07,1.14594E-07,1.1528E-07,0,0
25,20,0.2,0.2,20,16,0.2,0.1,6,2,5,4,4.5,0,1,1,0.1,0.1,1,1,10,0.000484481,0.00048028,0.000480636,0.000485788,0,0,0.00085547,0.000857601,0.000862411,0.000870688,0,0,7.42711E-08,7.30547E-08,6.94816E-08,6.34901E-08,0,0,9.03468E-08,9.70243E-08,1.00731E-07,1.01391E-07,0,0
35,30,0.1,0.2,74,18,0.3,0.3,4,1.5,3,2.5,3.5,0,1,1,0.1,0.1,1,1,10,0.00114858,0.00115165,0.00115371,0.00115693,0,0,0.000862992,0.000877535,0.000892812,0.000910101,0,0,8.30782E-08,8.04077E-08,7.45499E-08,6.53925E-08,0,0,7.50859E-08,8.8628E-08,9.70364E-08,1.00102E-07,0,0
50,40,0.2,0.3,20,28,0.3,0.1,5.5,3,6,1.5,5.5,0,1,1,0.1,0.1,2,1,10,0.000320647,0.000321009,0.000331075,0.000354714,0,0,0.000476752,0.000428199,0.000405925,0.000413218,0,0,5.51705E-08,5.35353E-08,4.96756E-08,4.34655E-08,0,0,6.77889E-08,7.45666E-08,7.8523E-08,7.95145E-08,0,0
35,20,0.3,0.2,40,16,0.3,0.3,5,3,4.5,3.5,3,0,1,2,0.1,0.1,1,1,10,0.000310138,0.000302085,0.000326595,0.000437391,0,0,0.00112867,0.00115304,0.00117471,0.00119579,0,0,6.18229E-08,5.94085E-08,5.32361E-08,4.18438E-08,0,0,1.19705E-07,1.32849E-07,1.40027E-07,1.40991E-07,0,0
60,50,0.2,0.2,66,22,0.3,0.2,5.5,3.5,4,4,5.5,0,1,1,0.1,0.1,1,1,10,0.000366013,0.000362497,0.000365973,0.000382697,0,0,0.000590796,0.000592679,0.000597752,0.000608232,0,0,6.04055E-08,5.83743E-08,5.37495E-08,4.63639E-08,0,0,8.07522E-08,8.81267E-08,9.2568E-08,9.39691E-08,0,0
